#distance AppRate	MeanTx_1	Goodput(MeanRx)_1	TcpDelay_1	ul pdcp delay		ul rlc delay		lostPkt_1  MeanTx_2	Goodput(MeanRx)_2	TcpDelay_2	dl pdcp delay		dl rlc delay		lostPkt_2		UlTx		UlRx	DlTx	DlRx	ErrorUlRx	Error DlRx	UlTxHARQ	DlTxHARQ
100	7910   0.32553	0.325642	24.9643	4.96319		4.71428		20775	18636		0	8.00624	8.00616	23.6527	3.64049		3		41556 	18727		0	42894780	42704544	41120100		41120100		0	0	0	0	
100	9010   0.368699	0.368819	24.9867	4.98549		4.71428		23530	18315		0	9.10007	9.10012	23.7762	3.76355		3		47068 	18495		0	42360744	41968812	40610628		40610628		0	0	0	0	
100	10110   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	11210   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	12310   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	13410   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	14510   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	15610   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	16710   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	17810   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	18910   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	20010   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	21110   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	22210   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	23310   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	24410   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	25510   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	26610   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	27710   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	28810   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	29910   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
100	31010   0.328351	0.328755	25.7466	5.7442		4.71428		20955	8909		0	9.46783	9.45585	29.1299	9.09844		3		41947 	11343		0	25975236	20419428	24904836		24904836		0	0	0	0	
