#Imis		 time stamp(ms)		 downlink link capacity(Mbps)
UE1		554		55.056
UE1		609		75.376
UE1		664		75.376
UE1		721		75.376
UE1		850		75.376
UE1		908		75.376
UE1		963		75.376
UE1		1018		75.376
UE1		1073		75.376
UE1		1128		75.376
UE1		1183		75.376
UE1		1238		55.056
UE1		1290		75.376
UE1		1347		75.376
UE1		1402		75.376
UE1		1458		55.056
UE1		1513		75.376
UE1		1571		75.376
UE1		1626		75.376
UE1		1681		55.056
UE1		1736		61.664
UE1		1791		75.376
UE1		1846		75.376
UE1		1901		75.376
UE1		1956		75.376
UE1		2050		61.664
UE1		2105		61.664
UE1		2160		75.376
UE1		2215		75.376
UE1		2271		75.376
UE1		2332		75.376
UE1		2387		75.376
UE1		2442		75.376
UE1		2497		75.376
UE1		2552		75.376
UE1		2607		75.376
UE1		2658		75.376
UE1		2731		75.376
UE1		2782		75.376
UE1		2833		75.376
UE1		2890		75.376
UE1		2941		75.376
UE1		2992		75.376
UE1		3050		75.376
UE1		3105		75.376
UE1		3160		75.376
UE1		3215		75.376
UE1		3291		75.376
UE1		3411		55.056
UE1		3466		75.376
UE1		3521		25.456
UE1		3572		55.056
UE1		3625		75.376
UE1		3676		75.376
UE1		3727		75.376
UE1		3782		75.376
UE1		3837		75.376
UE1		3888		75.376
UE1		3939		75.376
UE1		3990		75.376
UE1		4041		75.376
UE1		4092		75.376
UE1		4145		75.376
UE1		4210		55.056
UE1		4290		75.376
UE1		4370		75.376
UE1		4421		75.376
UE1		4530		55.056
UE1		4585		75.376
UE1		4636		75.376
UE1		4691		25.456
UE1		4746		75.376
UE1		4801		75.376
UE1		4856		55.056
UE1		4907		75.376
UE1		4958		75.376
UE1		5009		55.056
UE1		5060		55.056
UE1		5116		75.376
UE1		5171		75.376
UE1		5226		75.376
UE1		5281		75.376
UE1		5336		75.376
UE1		5387		55.056
UE1		5440		75.376
UE1		5491		75.376
UE1		5542		75.376
UE1		5593		75.376
UE1		5650		75.376
UE1		5706		75.376
UE1		5761		75.376
UE1		5816		75.376
UE1		5891		75.376
UE1		5943		75.376
UE1		5994		55.056
UE1		6045		75.376
UE1		6096		75.376
UE1		6150		75.376
UE1		6205		75.376
UE1		6256		75.376
UE1		6307		75.376
UE1		6370		75.376
UE1		6450		75.376
UE1		6531		75.376
UE1		6582		75.376
UE1		6633		75.376
UE1		6684		75.376
UE1		6735		75.376
UE1		6786		75.376
UE1		6837		75.376
UE1		6888		75.376
UE1		6970		75.376
UE1		7025		75.376
UE1		7082		75.376
UE1		7137		75.376
UE1		7189		75.376
UE1		7240		75.376
UE1		7294		55.056
UE1		7345		75.376
UE1		7397		75.376
UE1		7452		75.376
UE1		7530		75.376
UE1		7585		75.376
UE1		7640		75.376
UE1		7695		75.376
UE1		7746		75.376
UE1		7798		75.376
UE1		7851		75.376
UE1		7902		75.376
UE1		7959		75.376
UE1		8022		61.664
UE1		8077		75.376
UE1		8132		75.376
UE1		8183		75.376
UE1		8250		55.056
UE1		8331		75.376
UE1		8382		55.056
UE1		8490		75.376
UE1		8541		75.376
UE1		8592		61.664
UE1		8643		55.056
UE1		8695		75.376
UE1		8746		75.376
UE1		8812		75.376
UE1		8867		75.376
UE1		8922		75.376
UE1		9010		75.376
UE1		9065		75.376
UE1		9120		55.056
UE1		9177		75.376
UE1		9232		75.376
UE1		9291		25.456
UE1		9410		75.376
UE1		9468		75.376
UE1		9519		75.376
UE1		9570		75.376
UE1		9650		75.376
UE1		9705		75.376
UE1		9756		75.376
UE1		9807		75.376
UE1		9858		75.376
UE1		9909		75.376
UE1		10010		75.376
UE1		10061		75.376
UE1		10130		75.376
UE1		10192		75.376
UE1		10247		75.376
UE1		10298		55.056
UE1		10349		61.664
UE1		10400		75.376
UE1		10451		75.376
UE1		10502		75.376
UE1		10553		75.376
UE1		10608		75.376
UE1		10659		75.376
UE1		10710		75.376
UE1		10761		75.376
UE1		10815		75.376
UE1		10866		75.376
UE1		10917		55.056
UE1		10972		75.376
UE1		11027		75.376
UE1		11090		75.376
UE1		11143		75.376
UE1		11198		75.376
UE1		11253		75.376
UE1		11308		75.376
UE1		11363		75.376
UE1		11414		75.376
UE1		11465		75.376
UE1		11520		75.376
UE1		11571		75.376
UE1		11622		75.376
UE1		11770		75.376
UE1		11825		25.456
UE1		11880		75.376
UE1		11935		75.376
UE1		11990		75.376
UE1		12045		61.664
UE1		12100		55.056
UE1		12170		25.456
UE1		12225		75.376
UE1		12280		75.376
UE1		12339		75.376
UE1		12394		75.376
UE1		12453		75.376
UE1		12504		55.056
UE1		12559		75.376
UE1		12614		75.376
UE1		12665		75.376
UE1		12717		75.376
UE1		12768		75.376
UE1		12819		55.056
UE1		12871		61.664
UE1		12922		75.376
UE1		12975		75.376
UE1		13026		75.376
UE1		13077		75.376
UE1		13170		75.376
UE1		13225		75.376
UE1		13280		61.664
UE1		13335		75.376
UE1		13386		55.056
UE1		13438		75.376
UE1		13490		75.376
UE1		13541		75.376
UE1		13594		75.376
UE1		13649		75.376
UE1		13704		75.376
UE1		13759		55.056
UE1		13814		55.056
UE1		13890		75.376
UE1		13945		55.056
UE1		14000		75.376
UE1		14055		75.376
UE1		14110		75.376
UE1		14165		61.664
UE1		14222		46.888
UE1		14277		75.376
UE1		14328		75.376
UE1		14379		75.376
UE1		14430		75.376
UE1		14481		75.376
UE1		14533		75.376
UE1		14584		61.664
UE1		14639		75.376
UE1		14691		75.376
UE1		14742		75.376
UE1		14793		75.376
UE1		14844		75.376
UE1		14895		75.376
UE1		14946		75.376
UE1		15010		75.376
UE1		15065		75.376
UE1		15120		25.456
UE1		15171		75.376
UE1		15225		75.376
UE1		15280		75.376
UE1		15370		30.576
UE1		15425		75.376
UE1		15477		75.376
UE1		15570		75.376
UE1		15625		75.376
UE1		15680		75.376
UE1		15731		75.376
UE1		15810		75.376
UE1		15865		61.664
UE1		15916		55.056
UE1		15967		75.376
UE1		16020		75.376
UE1		16071		75.376
UE1		16122		75.376
UE1		16210		75.376
UE1		16290		75.376
UE1		16345		75.376
UE1		16400		75.376
UE1		16455		55.056
UE1		16530		75.376
UE1		16581		75.376
UE1		16633		75.376
UE1		16690		75.376
UE1		16741		75.376
UE1		16793		75.376
UE1		16848		30.576
UE1		16930		55.056
UE1		16985		75.376
UE1		17090		46.888
UE1		17145		46.888
UE1		17200		75.376
UE1		17255		75.376
UE1		17310		75.376
UE1		17365		75.376
UE1		17420		75.376
UE1		17472		75.376
UE1		17530		61.664
UE1		17582		46.888
UE1		17638		75.376
UE1		17693		75.376
UE1		17775		75.376
UE1		17827		75.376
UE1		17878		75.376
UE1		17932		75.376
UE1		17983		75.376
UE1		18039		75.376
UE1		18094		75.376
UE1		18149		75.376
UE1		18204		75.376
UE1		18260		75.376
UE1		18315		75.376
UE1		18410		75.376
UE1		18490		75.376
UE1		18541		75.376
UE1		18592		75.376
UE1		18644		75.376
UE1		18695		75.376
UE1		18746		75.376
UE1		18798		25.456
UE1		18850		75.376
UE1		18905		75.376
UE1		18960		75.376
UE1		19011		55.056
UE1		19065		75.376
UE1		19121		75.376
UE1		19176		75.376
UE1		19231		75.376
UE1		19286		75.376
UE1		19337		75.376
UE1		19388		75.376
UE1		19450		75.376
UE1		19505		46.888
UE1		19560		75.376
UE1		19615		75.376
UE1		19670		75.376
UE1		19725		61.664
UE1		19780		75.376
UE1		19850		75.376
UE1		19905		75.376
UE1		19960		75.376
UE1		20015		75.376
UE1		20070		61.664
UE1		20130		55.056
UE1		20181		75.376
UE1		20250		75.376
UE1		20305		75.376
UE1		20360		75.376
UE1		20415		75.376
UE1		20470		75.376
UE1		20525		75.376
UE1		20576		55.056
UE1		20640		55.056
UE1		20691		75.376
UE1		20742		75.376
UE1		20793		75.376
UE1		20892		75.376
UE1		20943		75.376
UE1		20994		75.376
UE1		21045		75.376
UE1		21096		55.056
UE1		21170		55.056
UE1		21225		75.376
UE1		21280		75.376
UE1		21335		75.376
UE1		21386		75.376
UE1		21450		75.376
UE1		21505		75.376
UE1		21560		55.056
UE1		21615		75.376
UE1		21666		75.376
UE1		21717		75.376
UE1		21770		25.456
UE1		21825		75.376
UE1		21931		75.376
UE1		21982		75.376
UE1		22033		75.376
UE1		22088		75.376
UE1		22139		75.376
UE1		22210		75.376
UE1		22265		75.376
UE1		22317		61.664
UE1		22370		75.376
UE1		22426		75.376
UE1		22478		25.456
UE1		22530		75.376
UE1		22585		75.376
UE1		22640		75.376
UE1		22695		75.376
UE1		22770		75.376
UE1		22825		75.376
UE1		22880		55.056
UE1		22935		75.376
UE1		22990		75.376
UE1		23050		61.664
UE1		23106		75.376
UE1		23161		75.376
UE1		23216		75.376
UE1		23271		55.056
UE1		23327		75.376
UE1		23383		75.376
UE1		23438		75.376
UE1		23493		61.664
UE1		23551		75.376
UE1		23606		46.888
UE1		23658		75.376
UE1		23770		75.376
UE1		23821		75.376
UE1		23890		25.456
UE1		23945		75.376
UE1		24000		75.376
UE1		24055		75.376
UE1		24110		75.376
UE1		24165		75.376
UE1		24221		75.376
UE1		24272		75.376
UE1		24323		75.376
UE1		24374		75.376
UE1		24425		75.376
UE1		24476		75.376
UE1		24530		75.376
UE1		24585		75.376
UE1		24640		55.056
UE1		24695		14.112
UE1		24746		75.376
UE1		24798		75.376
UE1		24850		55.056
UE1		24901		75.376
UE1		24952		75.376
UE1		25004		75.376
UE1		25055		75.376
UE1		25107		25.456
UE1		25160		75.376
UE1		25211		75.376
UE1		25263		75.376
UE1		25330		25.456
UE1		25385		75.376
UE1		25440		75.376
UE1		25495		75.376
UE1		25546		75.376
UE1		25597		75.376
UE1		25650		61.664
UE1		25705		75.376
UE1		25756		25.456
UE1		25807		75.376
UE1		25862		30.576
UE1		25913		25.456
UE1		25970		61.664
UE1		26022		75.376
UE1		26073		75.376
UE1		26126		75.376
UE1		26181		55.056
UE1		26236		75.376
UE1		26291		75.376
UE1		26346		75.376
UE1		26397		75.376
UE1		26449		75.376
UE1		26500		75.376
UE1		26551		75.376
UE1		26602		55.056
UE1		26653		30.576
UE1		26704		61.664
UE1		26755		14.112
UE1		26806		75.376
UE1		26890		61.664
UE1		26941		75.376
UE1		26995		75.376
UE1		27050		55.056
UE1		27101		75.376
UE1		27153		55.056
UE1		27208		55.056
UE1		27263		75.376
UE1		27330		61.664
UE1		27385		75.376
UE1		27440		75.376
UE1		27495		75.376
UE1		27546		75.376
UE1		27597		75.376
UE1		27650		25.456
UE1		27705		75.376
UE1		27762		30.576
UE1		27890		75.376
UE1		27970		75.376
UE1		28025		75.376
UE1		28082		55.056
UE1		28137		75.376
UE1		28192		75.376
UE1		28247		55.056
UE1		28302		46.888
UE1		28357		55.056
UE1		28412		55.056
UE1		28467		75.376
UE1		28522		75.376
UE1		28577		75.376
UE1		28632		75.376
UE1		28687		75.376
UE1		28742		75.376
UE1		28793		55.056
UE1		28844		75.376
UE1		28895		75.376
UE1		28946		55.056
UE1		28997		55.056
UE1		29048		61.664
UE1		29099		46.888
UE1		29150		61.664
UE1		29201		75.376
UE1		29255		75.376
UE1		29310		75.376
UE1		29468		61.664
UE1		29523		61.664
UE1		29578		75.376
UE1		29633		75.376
UE1		29688		75.376
UE1		29743		75.376
UE1		29798		61.664
UE1		29853		75.376
UE1		29908		75.376
UE1		29963		75.376
UE1		30019		75.376
UE1		30075		75.376
UE1		30130		75.376
UE1		30185		75.376
UE1		30240		75.376
UE1		30295		75.376
UE1		30370		75.376
UE1		30426		75.376
UE1		30483		61.664
UE1		30538		55.056
UE1		30593		61.664
UE1		30648		75.376
UE1		30703		55.056
UE1		30758		75.376
UE1		30813		75.376
UE1		30868		75.376
UE1		30930		75.376
UE1		30985		75.376
UE1		31040		75.376
UE1		31130		75.376
UE1		31185		75.376
UE1		31241		75.376
UE1		31298		75.376
UE1		31356		75.376
UE1		31413		75.376
UE1		31469		75.376
UE1		31524		75.376
UE1		31579		75.376
UE1		31690		75.376
UE1		31745		46.888
UE1		31810		75.376
UE1		31866		75.376
UE1		31921		75.376
UE1		32010		75.376
