% time	cellId	Interference
0.511929	1	1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 
0.566929	1	1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 
0.567929	1	1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 
0.622929	1	1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 
0.623929	1	1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 
0.624929	1	1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 
0.629929	1	1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 
0.630929	1	1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 
0.640929	1	1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 
0.641929	1	1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 
0.642929	1	1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 
0.732929	1	1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 
0.733929	1	1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 1.7378e-17 
