% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct
28229	1	1	1	0	0	2	573	0	1	1
24837	1	1	1	0	0	6	1287	0	1	1
28230	1	1	1	0	0	2	573	0	1	1
28231	1	1	1	0	0	2	573	0	1	1
24838	1	1	1	0	0	6	1287	0	1	1
24839	1	1	1	0	0	4	903	0	1	1
28232	1	1	1	0	0	2	573	0	1	1
28233	1	1	1	0	0	2	573	0	1	1
28234	1	1	1	0	0	2	573	0	1	1
24840	1	1	1	0	0	4	903	0	1	1
28235	1	1	1	0	0	2	573	0	1	1
24841	1	1	1	0	0	4	903	0	1	1
28236	1	1	1	0	0	2	573	0	1	1
28237	1	1	1	0	0	2	573	0	1	1
24842	1	1	1	0	0	4	903	0	1	1
24843	1	1	1	0	0	4	903	0	1	1
28238	1	1	1	0	0	0	349	0	1	1
28239	1	1	1	0	0	0	349	0	1	1
24844	1	1	1	0	0	4	903	0	1	1
24845	1	1	1	0	0	4	903	0	1	1
24846	1	1	1	0	0	4	903	0	1	1
24847	1	1	1	0	0	4	903	0	1	1
24848	1	1	1	0	0	4	903	0	1	1
24849	1	1	1	0	0	4	903	0	1	1
24850	1	1	1	0	0	4	903	0	1	1
24851	1	1	1	0	0	4	903	0	1	1
24852	1	1	1	0	0	2	573	0	1	1
24853	1	1	1	0	0	2	573	0	1	1
24854	1	1	1	0	0	2	573	0	1	1
24855	1	1	1	0	0	2	573	0	1	1
24856	1	1	1	0	0	2	573	0	1	1
24857	1	1	1	0	0	0	349	0	1	1
24858	1	1	1	0	0	0	349	0	1	1
24859	1	1	1	0	0	0	349	0	1	1
24967	1	1	1	0	0	6	1287	0	1	1
24968	1	1	1	0	0	6	1287	0	1	1
24969	1	1	1	0	0	6	1287	0	1	1
24970	1	1	1	0	0	6	1287	0	1	1
24971	1	1	1	0	0	6	1287	0	1	1
24972	1	1	1	0	0	6	1287	0	1	1
24973	1	1	1	0	0	6	1287	0	1	1
28407	1	1	1	0	0	4	903	0	1	1
24974	1	1	1	0	0	6	1287	0	1	1
24975	1	1	1	0	0	6	1287	0	1	1
28408	1	1	1	0	0	4	903	0	1	1
28409	1	1	1	0	0	4	903	0	1	1
24976	1	1	1	0	0	6	1287	0	1	1
24977	1	1	1	0	0	6	1287	0	1	1
28410	1	1	1	0	0	4	903	0	1	1
28411	1	1	1	0	0	4	903	0	1	1
24978	1	1	1	0	0	6	1287	0	1	1
24979	1	1	1	0	0	6	1287	0	1	1
28412	1	1	1	0	0	4	903	0	1	1
28413	1	1	1	0	0	4	903	0	1	1
24980	1	1	1	0	0	6	1287	0	1	1
28414	1	1	1	0	0	4	903	0	1	1
24981	1	1	1	0	0	6	1287	0	1	1
28415	1	1	1	0	0	4	903	0	1	1
24982	1	1	1	0	0	6	1287	0	1	1
28416	1	1	1	0	0	4	903	0	1	1
24983	1	1	1	0	0	6	1287	0	1	1
28417	1	1	1	0	0	4	903	0	1	1
24984	1	1	1	0	0	6	1287	0	1	1
24985	1	1	1	0	0	6	1287	0	1	1
28418	1	1	1	0	0	4	903	0	1	1
28419	1	1	1	0	0	4	903	0	1	1
24986	1	1	1	0	0	6	1287	0	1	1
24987	1	1	1	0	0	6	1287	0	1	1
24988	1	1	1	0	0	6	1287	0	1	1
24989	1	1	1	0	0	6	1287	0	1	1
24990	1	1	1	0	0	6	1287	0	1	1
24991	1	1	1	0	0	4	903	0	1	1
24992	1	1	1	0	0	4	903	0	1	1
24993	1	1	1	0	0	4	903	0	1	1
28428	1	1	1	0	0	2	573	0	1	1
28429	1	1	1	0	0	2	573	0	1	1
24994	1	1	1	0	0	4	903	0	1	1
24995	1	1	1	0	0	4	903	0	1	1
28430	1	1	1	0	0	2	573	0	1	1
28431	1	1	1	0	0	2	573	0	1	1
24996	1	1	1	0	0	4	903	0	1	1
24997	1	1	1	0	0	4	903	0	1	1
28432	1	1	1	0	0	2	573	0	1	1
28433	1	1	1	0	0	2	573	0	1	1
24998	1	1	1	0	0	2	573	0	1	1
28434	1	1	1	0	0	2	573	0	1	1
24999	1	1	1	0	0	2	573	0	1	1
25000	1	1	1	0	0	2	573	0	1	1
25001	1	1	1	0	0	2	573	0	1	1
25002	1	1	1	0	0	0	349	0	1	1
25003	1	1	1	0	0	0	349	0	1	1
25004	1	1	1	0	0	0	349	0	1	1
25167	1	1	1	0	0	2	573	0	1	1
25168	1	1	1	0	0	2	573	0	1	1
25169	1	1	1	0	0	2	573	0	1	1
25170	1	1	1	0	0	2	573	0	1	1
25171	1	1	1	0	0	2	573	0	1	1
25172	1	1	1	0	0	2	573	0	1	1
25173	1	1	1	0	0	2	573	0	1	1
25174	1	1	1	0	0	0	349	0	1	1
25175	1	1	1	0	0	0	349	0	1	1
25176	1	1	1	0	0	0	349	0	1	1
25177	1	1	1	0	0	0	349	0	1	1
25178	1	1	1	0	0	0	349	0	1	1
25367	1	1	1	0	0	6	1287	0	1	1
25368	1	1	1	0	0	6	1287	0	1	1
25369	1	1	1	0	0	6	1287	0	1	1
25370	1	1	1	0	0	6	1287	0	1	1
25371	1	1	1	0	0	6	1287	0	1	1
25372	1	1	1	0	0	6	1287	0	1	1
25373	1	1	1	0	0	6	1287	0	1	1
25374	1	1	1	0	0	6	1287	0	1	1
25375	1	1	1	0	0	4	903	0	1	1
25376	1	1	1	0	0	4	903	0	1	1
25377	1	1	1	0	0	4	903	0	1	1
25378	1	1	1	0	0	4	903	0	1	1
25379	1	1	1	0	0	4	903	0	1	1
25380	1	1	1	0	0	4	903	0	1	1
25381	1	1	1	0	0	4	903	0	1	1
25382	1	1	1	0	0	4	903	0	1	1
25383	1	1	1	0	0	4	903	0	1	1
25384	1	1	1	0	0	4	903	0	1	1
25385	1	1	1	0	0	4	903	0	1	1
28887	1	1	1	0	0	8	1764	0	1	1
25386	1	1	1	0	0	4	903	0	1	1
25387	1	1	1	0	0	4	903	0	1	1
28888	1	1	1	0	0	8	1764	0	1	1
28889	1	1	1	0	0	8	1764	0	1	1
25388	1	1	1	0	0	4	903	0	1	1
25389	1	1	1	0	0	2	573	0	1	1
28890	1	1	1	0	0	8	1764	0	1	1
25390	1	1	1	0	0	2	573	0	1	1
25391	1	1	1	0	0	2	573	0	1	1
25392	1	1	1	0	0	2	573	0	1	1
25393	1	1	1	0	0	2	573	0	1	1
25394	1	1	1	0	0	2	573	0	1	1
25395	1	1	1	0	0	2	573	0	1	1
25396	1	1	1	0	0	2	573	0	1	1
25397	1	1	1	0	0	2	573	0	1	1
25398	1	1	1	0	0	0	349	0	1	1
25399	1	1	1	0	0	0	349	0	1	1
28906	1	1	1	0	0	10	1980	0	1	1
28907	1	1	1	0	0	10	1980	0	1	1
25400	1	1	1	0	0	0	349	0	1	1
25401	1	1	1	0	0	0	349	0	1	1
28908	1	1	1	0	0	10	1980	0	1	1
25402	1	1	1	0	0	0	349	0	1	1
25403	1	1	1	0	0	0	349	0	1	1
25404	1	1	1	0	0	0	349	0	1	1
28925	1	1	1	0	0	4	903	0	1	1
28926	1	1	1	0	0	4	903	0	1	1
25447	1	1	1	0	0	2	573	0	1	1
25448	1	1	1	0	0	2	573	0	1	1
25449	1	1	1	0	0	2	573	0	1	1
28967	1	1	1	0	0	4	903	0	1	1
25450	1	1	1	0	0	2	573	0	1	1
25451	1	1	1	0	0	2	573	0	1	1
28968	1	1	1	0	0	4	903	0	1	1
28969	1	1	1	0	0	4	903	0	1	1
25452	1	1	1	0	0	2	573	0	1	1
25453	1	1	1	0	0	2	573	0	1	1
28970	1	1	1	0	0	4	903	0	1	1
28971	1	1	1	0	0	4	903	0	1	1
25454	1	1	1	0	0	2	573	0	1	1
25455	1	1	1	0	0	2	573	0	1	1
28972	1	1	1	0	0	4	903	0	1	1
28973	1	1	1	0	0	4	903	0	1	1
25456	1	1	1	0	0	2	573	0	1	1
25457	1	1	1	0	0	2	573	0	1	1
28974	1	1	1	0	0	4	903	0	1	1
25458	1	1	1	0	0	2	573	0	1	1
25459	1	1	1	0	0	2	573	0	1	1
25460	1	1	1	0	0	2	573	0	1	1
25461	1	1	1	0	0	2	573	0	1	1
25462	1	1	1	0	0	2	573	0	1	1
25463	1	1	1	0	0	0	349	0	1	1
25464	1	1	1	0	0	0	349	0	1	1
25465	1	1	1	0	0	0	349	0	1	1
25466	1	1	1	0	0	0	349	0	1	1
25467	1	1	1	0	0	0	349	0	1	1
28987	1	1	1	0	0	2	573	0	1	1
28988	1	1	1	0	0	2	573	0	1	1
28989	1	1	1	0	0	2	573	0	1	1
28990	1	1	1	0	0	2	573	0	1	1
28991	1	1	1	0	0	2	573	0	1	1
28992	1	1	1	0	0	2	573	0	1	1
28993	1	1	1	0	0	2	573	0	1	1
28994	1	1	1	0	0	0	349	0	1	1
28995	1	1	1	0	0	0	349	0	1	1
28996	1	1	1	0	0	0	349	0	1	1
28997	1	1	1	0	0	0	349	0	1	1
28998	1	1	1	0	0	0	349	0	1	1
28999	1	1	1	0	0	0	349	0	1	1
29000	1	1	1	0	0	0	349	0	1	1
29001	1	1	1	0	0	0	349	0	1	1
29002	1	1	1	0	0	0	349	0	1	1
29003	1	1	1	0	0	0	349	0	1	1
29047	1	1	1	0	0	2	573	0	1	1
29048	1	1	1	0	0	2	573	0	1	1
29049	1	1	1	0	0	2	573	0	1	1
29050	1	1	1	0	0	2	573	0	1	1
29051	1	1	1	0	0	2	573	0	1	1
29052	1	1	1	0	0	2	573	0	1	1
29053	1	1	1	0	0	2	573	0	1	1
29054	1	1	1	0	0	0	349	0	1	1
29055	1	1	1	0	0	0	349	0	1	1
29056	1	1	1	0	0	0	349	0	1	1
25607	1	1	1	0	0	4	903	0	1	1
25608	1	1	1	0	0	4	903	0	1	1
25609	1	1	1	0	0	4	903	0	1	1
25610	1	1	1	0	0	4	903	0	1	1
25611	1	1	1	0	0	4	903	0	1	1
25612	1	1	1	0	0	4	903	0	1	1
25613	1	1	1	0	0	4	903	0	1	1
25614	1	1	1	0	0	4	903	0	1	1
25615	1	1	1	0	0	4	903	0	1	1
25616	1	1	1	0	0	4	903	0	1	1
25617	1	1	1	0	0	4	903	0	1	1
25618	1	1	1	0	0	2	573	0	1	1
25619	1	1	1	0	0	2	573	0	1	1
25620	1	1	1	0	0	2	573	0	1	1
25621	1	1	1	0	0	2	573	0	1	1
25622	1	1	1	0	0	2	573	0	1	1
25623	1	1	1	0	0	2	573	0	1	1
25624	1	1	1	0	0	0	349	0	1	1
25625	1	1	1	0	0	0	349	0	1	1
25626	1	1	1	0	0	0	349	0	1	1
25627	1	1	1	0	0	0	349	0	1	1
25628	1	1	1	0	0	0	349	0	1	1
25629	1	1	1	0	0	0	349	0	1	1
25630	1	1	1	0	0	0	349	0	1	1
25631	1	1	1	0	0	0	349	0	1	1
29247	1	1	1	0	0	6	1287	0	1	1
29248	1	1	1	0	0	6	1287	0	1	1
29249	1	1	1	0	0	6	1287	0	1	1
29250	1	1	1	0	0	6	1287	0	1	1
29251	1	1	1	0	0	6	1287	0	1	1
29252	1	1	1	0	0	6	1287	0	1	1
29266	1	1	1	0	0	2	573	0	1	1
29267	1	1	1	0	0	2	573	0	1	1
29268	1	1	1	0	0	2	573	0	1	1
29269	1	1	1	0	0	2	573	0	1	1
29270	1	1	1	0	0	2	573	0	1	1
29271	1	1	1	0	0	2	573	0	1	1
29272	1	1	1	0	0	2	573	0	1	1
29327	1	1	1	0	0	2	573	0	1	1
29328	1	1	1	0	0	2	573	0	1	1
29329	1	1	1	0	0	2	573	0	1	1
29330	1	1	1	0	0	2	573	0	1	1
29331	1	1	1	0	0	2	573	0	1	1
29332	1	1	1	0	0	2	573	0	1	1
29333	1	1	1	0	0	2	573	0	1	1
29334	1	1	1	0	0	2	573	0	1	1
29335	1	1	1	0	0	2	573	0	1	1
29336	1	1	1	0	0	4	903	0	1	1
29337	1	1	1	0	0	4	903	0	1	1
29338	1	1	1	0	0	4	903	0	1	1
29346	1	1	1	0	0	4	903	0	1	1
29347	1	1	1	0	0	4	903	0	1	1
29348	1	1	1	0	0	4	903	0	1	1
29349	1	1	1	0	0	4	903	0	1	1
29350	1	1	1	0	0	4	903	0	1	1
29351	1	1	1	0	0	4	903	0	1	1
29352	1	1	1	0	0	4	903	0	1	1
29353	1	1	1	0	0	6	1287	0	1	1
29354	1	1	1	0	0	6	1287	0	1	1
29359	1	1	1	0	0	6	1287	0	1	1
29360	1	1	1	0	0	6	1287	0	1	1
29366	1	1	1	0	0	6	1287	0	1	1
29367	1	1	1	0	0	6	1287	0	1	1
29368	1	1	1	0	0	6	1287	0	1	1
29369	1	1	1	0	0	6	1287	0	1	1
29370	1	1	1	0	0	6	1287	0	1	1
29371	1	1	1	0	0	6	1287	0	1	1
29372	1	1	1	0	0	6	1287	0	1	1
29378	1	1	1	0	0	4	903	0	1	1
29379	1	1	1	0	0	4	903	0	1	1
29380	1	1	1	0	0	4	903	0	1	1
29385	1	1	1	0	0	0	349	0	1	1
29386	1	1	1	0	0	0	349	0	1	1
29387	1	1	1	0	0	0	349	0	1	1
29388	1	1	1	0	0	0	349	0	1	1
29389	1	1	1	0	0	0	349	0	1	1
29390	1	1	1	0	0	0	349	0	1	1
29391	1	1	1	0	0	0	349	0	1	1
25927	1	1	1	0	0	0	349	0	1	1
25928	1	1	1	0	0	0	349	0	1	1
25929	1	1	1	0	0	0	349	0	1	1
25930	1	1	1	0	0	0	349	0	1	1
25931	1	1	1	0	0	0	349	0	1	1
25932	1	1	1	0	0	0	349	0	1	1
25933	1	1	1	0	0	0	349	0	1	1
25934	1	1	1	0	0	0	349	0	1	1
25935	1	1	1	0	0	0	349	0	1	1
25936	1	1	1	0	0	0	349	0	1	1
25937	1	1	1	0	0	0	349	0	1	1
25938	1	1	1	0	0	0	349	0	1	1
25939	1	1	1	0	0	0	349	0	1	1
25940	1	1	1	0	0	0	349	0	1	1
25941	1	1	1	0	0	0	349	0	1	1
25942	1	1	1	0	0	0	349	0	1	1
25943	1	1	1	0	0	0	349	0	1	1
25944	1	1	1	0	0	0	349	0	1	1
25945	1	1	1	0	0	2	573	0	1	1
25946	1	1	1	0	0	2	573	0	1	1
25947	1	1	1	0	0	2	573	0	1	1
25948	1	1	1	0	0	2	573	0	1	1
25949	1	1	1	0	0	2	573	0	1	1
25950	1	1	1	0	0	2	573	0	1	1
25951	1	1	1	0	0	2	573	0	1	1
25952	1	1	1	0	0	2	573	0	1	1
25953	1	1	1	0	0	2	573	0	1	1
25954	1	1	1	0	0	2	573	0	1	1
25955	1	1	1	0	0	2	573	0	1	1
25956	1	1	1	0	0	2	573	0	1	1
25957	1	1	1	0	0	2	573	0	1	1
25958	1	1	1	0	0	2	573	0	1	1
25959	1	1	1	0	0	2	573	0	1	1
25960	1	1	1	0	0	0	349	0	1	1
25961	1	1	1	0	0	0	349	0	1	1
29567	1	1	1	0	0	2	573	0	1	1
29568	1	1	1	0	0	2	573	0	1	1
29569	1	1	1	0	0	2	573	0	1	1
29570	1	1	1	0	0	2	573	0	1	1
29571	1	1	1	0	0	2	573	0	1	1
29572	1	1	1	0	0	2	573	0	1	1
29573	1	1	1	0	0	2	573	0	1	1
29574	1	1	1	0	0	2	573	0	1	1
29575	1	1	1	0	0	2	573	0	1	1
29576	1	1	1	0	0	2	573	0	1	1
29577	1	1	1	0	0	2	573	0	1	1
29578	1	1	1	0	0	2	573	0	1	1
29579	1	1	1	0	0	2	573	0	1	1
29580	1	1	1	0	0	2	573	0	1	1
29581	1	1	1	0	0	2	573	0	1	1
29582	1	1	1	0	0	2	573	0	1	1
29586	1	1	1	0	0	2	573	0	1	1
29587	1	1	1	0	0	2	573	0	1	1
29588	1	1	1	0	0	2	573	0	1	1
29589	1	1	1	0	0	2	573	0	1	1
29590	1	1	1	0	0	2	573	0	1	1
29591	1	1	1	0	0	2	573	0	1	1
29592	1	1	1	0	0	2	573	0	1	1
29593	1	1	1	0	0	2	573	0	1	1
29594	1	1	1	0	0	2	573	0	1	1
29595	1	1	1	0	0	2	573	0	1	1
29596	1	1	1	0	0	2	573	0	1	1
29597	1	1	1	0	0	2	573	0	1	1
29598	1	1	1	0	0	2	573	0	1	1
29599	1	1	1	0	0	2	573	0	1	1
29600	1	1	1	0	0	2	573	0	1	1
29601	1	1	1	0	0	2	573	0	1	1
29602	1	1	1	0	0	2	573	0	1	1
29603	1	1	1	0	0	2	573	0	1	1
29604	1	1	1	0	0	2	573	0	1	1
29605	1	1	1	0	0	2	573	0	1	1
29606	1	1	1	0	0	2	573	0	1	1
29607	1	1	1	0	0	2	573	0	1	1
29608	1	1	1	0	0	0	349	0	1	1
29609	1	1	1	0	0	0	349	0	1	1
29610	1	1	1	0	0	0	349	0	1	1
29611	1	1	1	0	0	0	349	0	1	1
29612	1	1	1	0	0	0	349	0	1	1
29613	1	1	1	0	0	0	349	0	1	1
29614	1	1	1	0	0	0	349	0	1	1
29647	1	1	1	0	0	6	1287	0	1	1
29648	1	1	1	0	0	6	1287	0	1	1
29649	1	1	1	0	0	6	1287	0	1	1
29650	1	1	1	0	0	6	1287	0	1	1
29651	1	1	1	0	0	6	1287	0	1	1
29652	1	1	1	0	0	6	1287	0	1	1
29653	1	1	1	0	0	6	1287	0	1	1
29654	1	1	1	0	0	2	573	0	1	1
29687	1	1	1	0	0	2	573	0	1	1
29688	1	1	1	0	0	2	573	0	1	1
29689	1	1	1	0	0	2	573	0	1	1
29690	1	1	1	0	0	2	573	0	1	1
29691	1	1	1	0	0	2	573	0	1	1
29692	1	1	1	0	0	2	573	0	1	1
29693	1	1	1	0	0	2	573	0	1	1
29694	1	1	1	0	0	4	903	0	1	1
29695	1	1	1	0	0	4	903	0	1	1
26127	1	1	1	0	0	0	349	0	1	1
29696	1	1	1	0	0	4	903	0	1	1
26128	1	1	1	0	0	0	349	0	1	1
29697	1	1	1	0	0	4	903	0	1	1
26129	1	1	1	0	0	0	349	0	1	1
29698	1	1	1	0	0	4	903	0	1	1
26130	1	1	1	0	0	0	349	0	1	1
29699	1	1	1	0	0	6	1287	0	1	1
26131	1	1	1	0	0	0	349	0	1	1
26132	1	1	1	0	0	0	349	0	1	1
29700	1	1	1	0	0	6	1287	0	1	1
26133	1	1	1	0	0	0	349	0	1	1
26134	1	1	1	0	0	2	573	0	1	1
26135	1	1	1	0	0	2	573	0	1	1
26136	1	1	1	0	0	2	573	0	1	1
26137	1	1	1	0	0	2	573	0	1	1
26138	1	1	1	0	0	2	573	0	1	1
26139	1	1	1	0	0	2	573	0	1	1
29707	1	1	1	0	0	2	573	0	1	1
26140	1	1	1	0	0	2	573	0	1	1
26141	1	1	1	0	0	2	573	0	1	1
29708	1	1	1	0	0	2	573	0	1	1
29709	1	1	1	0	0	2	573	0	1	1
26142	1	1	1	0	0	2	573	0	1	1
26143	1	1	1	0	0	2	573	0	1	1
29710	1	1	1	0	0	2	573	0	1	1
29711	1	1	1	0	0	2	573	0	1	1
26144	1	1	1	0	0	2	573	0	1	1
26145	1	1	1	0	0	2	573	0	1	1
29712	1	1	1	0	0	2	573	0	1	1
29713	1	1	1	0	0	2	573	0	1	1
26146	1	1	1	0	0	2	573	0	1	1
26147	1	1	1	0	0	2	573	0	1	1
29714	1	1	1	0	0	0	349	0	1	1
29715	1	1	1	0	0	2	573	0	1	1
26148	1	1	1	0	0	2	573	0	1	1
26149	1	1	1	0	0	2	573	0	1	1
29716	1	1	1	0	0	2	573	0	1	1
29717	1	1	1	0	0	2	573	0	1	1
26150	1	1	1	0	0	2	573	0	1	1
26151	1	1	1	0	0	2	573	0	1	1
29718	1	1	1	0	0	2	573	0	1	1
29719	1	1	1	0	0	4	903	0	1	1
26152	1	1	1	0	0	2	573	0	1	1
26153	1	1	1	0	0	2	573	0	1	1
29720	1	1	1	0	0	2	573	0	1	1
29721	1	1	1	0	0	2	573	0	1	1
26154	1	1	1	0	0	2	573	0	1	1
26155	1	1	1	0	0	2	573	0	1	1
29722	1	1	1	0	0	2	573	0	1	1
29723	1	1	1	0	0	2	573	0	1	1
26156	1	1	1	0	0	0	349	0	1	1
26157	1	1	1	0	0	0	349	0	1	1
29724	1	1	1	0	0	2	573	0	1	1
29725	1	1	1	0	0	2	573	0	1	1
26158	1	1	1	0	0	0	349	0	1	1
26159	1	1	1	0	0	0	349	0	1	1
29726	1	1	1	0	0	0	349	0	1	1
29727	1	1	1	0	0	0	349	0	1	1
29728	1	1	1	0	0	0	349	0	1	1
26160	1	1	1	0	0	0	349	0	1	1
29767	1	1	1	0	0	0	349	0	1	1
29768	1	1	1	0	0	0	349	0	1	1
29769	1	1	1	0	0	0	349	0	1	1
29770	1	1	1	0	0	0	349	0	1	1
29771	1	1	1	0	0	0	349	0	1	1
29772	1	1	1	0	0	0	349	0	1	1
29773	1	1	1	0	0	0	349	0	1	1
29774	1	1	1	0	0	0	349	0	1	1
29775	1	1	1	0	0	0	349	0	1	1
29776	1	1	1	0	0	0	349	0	1	1
26287	1	1	1	0	0	2	573	0	1	1
26288	1	1	1	0	0	2	573	0	1	1
26289	1	1	1	0	0	2	573	0	1	1
26290	1	1	1	0	0	2	573	0	1	1
26291	1	1	1	0	0	2	573	0	1	1
26292	1	1	1	0	0	2	573	0	1	1
26293	1	1	1	0	0	2	573	0	1	1
26294	1	1	1	0	0	2	573	0	1	1
26295	1	1	1	0	0	2	573	0	1	1
26296	1	1	1	0	0	2	573	0	1	1
26297	1	1	1	0	0	2	573	0	1	1
26298	1	1	1	0	0	2	573	0	1	1
26299	1	1	1	0	0	0	349	0	1	1
26300	1	1	1	0	0	0	349	0	1	1
26301	1	1	1	0	0	0	349	0	1	1
26302	1	1	1	0	0	0	349	0	1	1
26303	1	1	1	0	0	0	349	0	1	1
26304	1	1	1	0	0	0	349	0	1	1
26305	1	1	1	0	0	0	349	0	1	1
26306	1	1	1	0	0	0	349	0	1	1
26307	1	1	1	0	0	0	349	0	1	1
26407	1	1	1	0	0	2	573	0	1	1
26408	1	1	1	0	0	2	573	0	1	1
26409	1	1	1	0	0	2	573	0	1	1
26410	1	1	1	0	0	2	573	0	1	1
26411	1	1	1	0	0	2	573	0	1	1
26412	1	1	1	0	0	2	573	0	1	1
26413	1	1	1	0	0	2	573	0	1	1
26414	1	1	1	0	0	4	903	0	1	1
26415	1	1	1	0	0	4	903	0	1	1
26416	1	1	1	0	0	4	903	0	1	1
26417	1	1	1	0	0	4	903	0	1	1
26418	1	1	1	0	0	4	903	0	1	1
26419	1	1	1	0	0	4	903	0	1	1
26420	1	1	1	0	0	4	903	0	1	1
26421	1	1	1	0	0	4	903	0	1	1
26422	1	1	1	0	0	4	903	0	1	1
26423	1	1	1	0	0	4	903	0	1	1
26424	1	1	1	0	0	4	903	0	1	1
26425	1	1	1	0	0	4	903	0	1	1
26426	1	1	1	0	0	4	903	0	1	1
26427	1	1	1	0	0	4	903	0	1	1
26428	1	1	1	0	0	4	903	0	1	1
26429	1	1	1	0	0	4	903	0	1	1
26430	1	1	1	0	0	4	903	0	1	1
26431	1	1	1	0	0	4	903	0	1	1
26432	1	1	1	0	0	4	903	0	1	1
26433	1	1	1	0	0	4	903	0	1	1
26434	1	1	1	0	0	4	903	0	1	1
26435	1	1	1	0	0	4	903	0	1	1
26436	1	1	1	0	0	4	903	0	1	1
26437	1	1	1	0	0	4	903	0	1	1
26438	1	1	1	0	0	4	903	0	1	1
26439	1	1	1	0	0	4	903	0	1	1
26440	1	1	1	0	0	4	903	0	1	1
26441	1	1	1	0	0	4	903	0	1	1
26442	1	1	1	0	0	4	903	0	1	1
26443	1	1	1	0	0	4	903	0	1	1
26444	1	1	1	0	0	4	903	0	1	1
26445	1	1	1	0	0	2	573	0	1	1
26446	1	1	1	0	0	2	573	0	1	1
26447	1	1	1	0	0	2	573	0	1	1
26448	1	1	1	0	0	2	573	0	1	1
26449	1	1	1	0	0	2	573	0	1	1
26450	1	1	1	0	0	2	573	0	1	1
26451	1	1	1	0	0	2	573	0	1	1
26452	1	1	1	0	0	2	573	0	1	1
26453	1	1	1	0	0	0	349	0	1	1
26454	1	1	1	0	0	0	349	0	1	1
26455	1	1	1	0	0	0	349	0	1	1
26456	1	1	1	0	0	0	349	0	1	1
26487	1	1	1	0	0	0	349	0	1	1
26488	1	1	1	0	0	0	349	0	1	1
26489	1	1	1	0	0	0	349	0	1	1
26490	1	1	1	0	0	0	349	0	1	1
26491	1	1	1	0	0	0	349	0	1	1
26492	1	1	1	0	0	0	349	0	1	1
26493	1	1	1	0	0	0	349	0	1	1
26607	1	1	1	0	0	2	573	0	1	1
26608	1	1	1	0	0	2	573	0	1	1
26609	1	1	1	0	0	2	573	0	1	1
26610	1	1	1	0	0	2	573	0	1	1
26611	1	1	1	0	0	2	573	0	1	1
26612	1	1	1	0	0	2	573	0	1	1
26613	1	1	1	0	0	2	573	0	1	1
26614	1	1	1	0	0	2	573	0	1	1
26615	1	1	1	0	0	2	573	0	1	1
26616	1	1	1	0	0	2	573	0	1	1
26617	1	1	1	0	0	2	573	0	1	1
26618	1	1	1	0	0	2	573	0	1	1
26619	1	1	1	0	0	2	573	0	1	1
26620	1	1	1	0	0	2	573	0	1	1
26621	1	1	1	0	0	2	573	0	1	1
26622	1	1	1	0	0	2	573	0	1	1
26623	1	1	1	0	0	2	573	0	1	1
26624	1	1	1	0	0	2	573	0	1	1
26625	1	1	1	0	0	2	573	0	1	1
26626	1	1	1	0	0	2	573	0	1	1
26627	1	1	1	0	0	2	573	0	1	1
26628	1	1	1	0	0	2	573	0	1	1
26629	1	1	1	0	0	2	573	0	1	1
26630	1	1	1	0	0	2	573	0	1	1
26631	1	1	1	0	0	2	573	0	1	1
26632	1	1	1	0	0	4	903	0	1	1
26633	1	1	1	0	0	4	903	0	1	1
26634	1	1	1	0	0	4	903	0	1	1
26635	1	1	1	0	0	4	903	0	1	1
26636	1	1	1	0	0	4	903	0	1	1
26637	1	1	1	0	0	4	903	0	1	1
26638	1	1	1	0	0	4	903	0	1	1
26639	1	1	1	0	0	4	903	0	1	1
26640	1	1	1	0	0	4	903	0	1	1
26641	1	1	1	0	0	4	903	0	1	1
26642	1	1	1	0	0	4	903	0	1	1
26643	1	1	1	0	0	4	903	0	1	1
26644	1	1	1	0	0	2	573	0	1	1
26645	1	1	1	0	0	0	349	0	1	1
26687	1	1	1	0	0	2	573	0	1	1
26688	1	1	1	0	0	2	573	0	1	1
26689	1	1	1	0	0	2	573	0	1	1
26690	1	1	1	0	0	2	573	0	1	1
26691	1	1	1	0	0	2	573	0	1	1
26692	1	1	1	0	0	2	573	0	1	1
26693	1	1	1	0	0	2	573	0	1	1
26694	1	1	1	0	0	2	573	0	1	1
26695	1	1	1	0	0	2	573	0	1	1
26696	1	1	1	0	0	0	349	0	1	1
26847	1	1	1	0	0	10	1980	0	1	1
26848	1	1	1	0	0	10	1980	0	1	1
26849	1	1	1	0	0	10	1980	0	1	1
26850	1	1	1	0	0	10	1980	0	1	1
30567	1	1	1	0	0	0	349	0	1	1
26851	1	1	1	0	0	10	1980	0	1	1
30568	1	1	1	0	0	0	349	0	1	1
30569	1	1	1	0	0	0	349	0	1	1
26852	1	1	1	0	0	10	1980	0	1	1
26853	1	1	1	0	0	10	1980	0	1	1
30570	1	1	1	0	0	0	349	0	1	1
30571	1	1	1	0	0	0	349	0	1	1
26854	1	1	1	0	0	8	1764	0	1	1
26855	1	1	1	0	0	8	1764	0	1	1
30572	1	1	1	0	0	0	349	0	1	1
30573	1	1	1	0	0	0	349	0	1	1
26856	1	1	1	0	0	8	1764	0	1	1
26857	1	1	1	0	0	8	1764	0	1	1
26858	1	1	1	0	0	6	1287	0	1	1
26859	1	1	1	0	0	6	1287	0	1	1
26860	1	1	1	0	0	6	1287	0	1	1
26861	1	1	1	0	0	6	1287	0	1	1
26862	1	1	1	0	0	6	1287	0	1	1
