% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct
28534	1	1	1	0	0	18	999	0	1	1
28535	1	1	1	0	0	18	999	0	1	1
28536	1	1	1	0	0	18	999	0	1	1
28537	1	1	1	0	0	18	999	0	1	1
28538	1	1	1	0	0	18	999	0	1	1
28539	1	1	1	0	0	18	999	0	1	1
28540	1	1	1	0	0	20	1239	0	1	1
28541	1	1	1	0	0	20	1239	0	1	1
28542	1	1	1	0	0	22	1431	0	1	1
28543	1	1	1	0	0	22	1431	0	1	1
28544	1	1	1	0	0	2	137	0	1	1
28545	1	1	1	0	0	20	1239	0	1	1
28546	1	1	1	0	0	24	1692	0	1	1
28547	1	1	1	0	0	28	2292	0	1	1
28548	1	1	1	0	0	24	1692	0	1	1
28549	1	1	1	0	0	20	1239	0	1	1
28550	1	1	1	0	0	14	807	0	1	1
28588	1	1	1	0	0	26	1908	0	1	1
28589	1	1	1	0	0	26	1908	0	1	1
28590	1	1	1	0	0	26	1908	0	1	1
28591	1	1	1	0	0	26	1908	0	1	1
28592	1	1	1	0	0	26	1908	0	1	1
28593	1	1	1	0	0	26	1908	0	1	1
28594	1	1	1	0	0	26	1908	0	1	1
28595	1	1	1	0	0	18	999	0	1	1
28596	1	1	1	0	0	22	1431	0	1	1
28597	1	1	1	0	0	16	967	0	1	1
28598	1	1	1	0	0	20	1239	0	1	1
28599	1	1	1	0	0	22	1431	0	1	1
28600	1	1	1	0	0	18	999	0	1	1
28601	1	1	1	0	0	18	999	0	1	1
28602	1	1	1	0	0	18	999	0	1	1
28603	1	1	1	0	0	22	1431	0	1	1
28604	1	1	1	0	0	8	437	0	1	1
28605	1	1	1	0	0	20	1239	0	1	1
28643	1	1	1	0	0	14	807	0	1	1
28644	1	1	1	0	0	14	807	0	1	1
28645	1	1	1	0	0	14	807	0	1	1
28646	1	1	1	0	0	14	807	0	1	1
28647	1	1	1	0	0	26	1908	0	1	1
28648	1	1	1	0	0	26	1908	0	1	1
28649	1	1	1	0	0	26	1908	0	1	1
28650	1	1	1	0	0	10	501	0	1	1
28651	1	1	1	0	0	18	999	0	1	1
28652	1	1	1	0	0	28	2292	0	1	1
28653	1	1	1	0	0	28	2292	0	1	1
28654	1	1	1	0	0	28	2292	0	1	1
28655	1	1	1	0	0	28	2292	0	1	1
28656	1	1	1	0	0	12	621	0	1	1
28657	1	1	1	0	0	8	437	0	1	1
28658	1	1	1	0	0	24	1692	0	1	1
28659	1	1	1	0	0	28	2292	0	1	1
28660	1	1	1	0	0	26	1908	0	1	1
28661	1	1	1	0	0	14	807	0	1	1
28698	1	1	1	0	0	26	1908	0	1	1
28699	1	1	1	0	0	26	1908	0	1	1
28700	1	1	1	0	0	26	1908	0	1	1
28701	1	1	1	0	0	26	1908	0	1	1
28702	1	1	1	0	0	26	1908	0	1	1
28703	1	1	1	0	0	26	1908	0	1	1
28704	1	1	1	0	0	26	1908	0	1	1
28705	1	1	1	0	0	28	2292	0	1	1
28706	1	1	1	0	0	22	1431	0	1	1
28707	1	1	1	0	0	20	1239	0	1	1
28708	1	1	1	0	0	28	2292	0	1	1
28709	1	1	1	0	0	26	1908	0	1	1
28710	1	1	1	0	0	26	1908	0	1	1
28711	1	1	1	0	0	18	999	0	1	1
28712	1	1	1	0	0	18	999	0	1	1
28713	1	1	1	0	0	16	967	0	1	1
28714	1	1	1	0	0	14	807	0	1	1
28715	1	1	1	0	0	12	621	0	1	1
28753	1	1	1	0	0	26	1908	0	1	1
28754	1	1	1	0	0	26	1908	0	1	1
28755	1	1	1	0	0	26	1908	0	1	1
28756	1	1	1	0	0	26	1908	0	1	1
28757	1	1	1	0	0	26	1908	0	1	1
28758	1	1	1	0	0	26	1908	0	1	1
28759	1	1	1	0	0	26	1908	0	1	1
28760	1	1	1	0	0	28	2292	0	1	1
28761	1	1	1	0	0	20	1239	0	1	1
28762	1	1	1	0	0	26	1908	0	1	1
28763	1	1	1	0	0	16	967	0	1	1
28764	1	1	1	0	0	6	325	0	1	1
28765	1	1	1	0	0	16	967	0	1	1
28766	1	1	1	0	0	24	1692	0	1	1
28767	1	1	1	0	0	20	1239	0	1	1
28768	1	1	1	0	0	18	999	0	1	1
28769	1	1	1	0	0	24	1692	0	1	1
28770	1	1	1	0	0	28	2292	0	1	1
28808	1	1	1	0	0	24	1692	0	1	1
28809	1	1	1	0	0	24	1692	0	1	1
28810	1	1	1	0	0	24	1692	0	1	1
28811	1	1	1	0	0	24	1692	0	1	1
28812	1	1	1	0	0	24	1692	0	1	1
28813	1	1	1	0	0	24	1692	0	1	1
28814	1	1	1	0	0	24	1692	0	1	1
28815	1	1	1	0	0	12	621	0	1	1
28816	1	1	1	0	0	12	621	0	1	1
28817	1	1	1	0	0	22	1431	0	1	1
28818	1	1	1	0	0	20	1239	0	1	1
28819	1	1	1	0	0	28	2292	0	1	1
28820	1	1	1	0	0	26	1908	0	1	1
28821	1	1	1	0	0	22	1431	0	1	1
28822	1	1	1	0	0	16	967	0	1	1
28823	1	1	1	0	0	12	621	0	1	1
28824	1	1	1	0	0	16	967	0	1	1
28825	1	1	1	0	0	20	1239	0	1	1
28826	1	1	1	0	0	18	999	0	1	1
28863	1	1	1	0	0	24	1692	0	1	1
28864	1	1	1	0	0	24	1692	0	1	1
28865	1	1	1	0	0	24	1692	0	1	1
28866	1	1	1	0	0	24	1692	0	1	1
28867	1	1	1	0	0	24	1692	0	1	1
28868	1	1	1	0	0	24	1692	0	1	1
28869	1	1	1	0	0	24	1692	0	1	1
28870	1	1	1	0	0	20	1239	0	1	1
28871	1	1	1	0	0	24	1692	0	1	1
28872	1	1	1	0	0	14	807	0	1	1
28873	1	1	1	0	0	14	807	0	1	1
28874	1	1	1	0	0	18	999	0	1	1
28875	1	1	1	0	0	20	1239	0	1	1
28876	1	1	1	0	0	24	1692	0	1	1
28877	1	1	1	0	0	14	807	0	1	1
28878	1	1	1	0	0	6	325	0	1	1
28879	1	1	1	0	0	20	1239	0	1	1
28880	1	1	1	0	0	18	999	0	1	1
28881	1	1	1	0	0	16	967	0	1	1
28918	1	1	1	0	0	20	1239	0	1	1
28919	1	1	1	0	0	20	1239	0	1	1
28920	1	1	1	0	0	20	1239	0	1	1
28921	1	1	1	0	0	20	1239	0	1	1
28922	1	1	1	0	0	20	1239	0	1	1
28923	1	1	1	0	0	20	1239	0	1	1
28924	1	1	1	0	0	20	1239	0	1	1
28925	1	1	1	0	0	18	999	0	1	1
28926	1	1	1	0	0	24	1692	0	1	1
28927	1	1	1	0	0	20	1239	0	1	1
28928	1	1	1	0	0	26	1908	0	1	1
28929	1	1	1	0	0	28	2292	0	1	1
28930	1	1	1	0	0	28	2292	0	1	1
28931	1	1	1	0	0	28	2292	0	1	1
28932	1	1	1	0	0	20	1239	0	1	1
28933	1	1	1	0	0	18	999	0	1	1
28934	1	1	1	0	0	20	1239	0	1	1
28935	1	1	1	0	0	14	807	0	1	1
28936	1	1	1	0	0	22	1431	0	1	1
28973	1	1	1	0	0	20	1239	0	1	1
28974	1	1	1	0	0	20	1239	0	1	1
28975	1	1	1	0	0	20	1239	0	1	1
28976	1	1	1	0	0	20	1239	0	1	1
28977	1	1	1	0	0	20	1239	0	1	1
28978	1	1	1	0	0	20	1239	0	1	1
28979	1	1	1	0	0	20	1239	0	1	1
28980	1	1	1	0	0	4	225	0	1	1
28981	1	1	1	0	0	14	807	0	1	1
28982	1	1	1	0	0	22	1431	0	1	1
28983	1	1	1	0	0	16	967	0	1	1
28984	1	1	1	0	0	18	999	0	1	1
28985	1	1	1	0	0	28	2292	0	1	1
28986	1	1	1	0	0	14	807	0	1	1
28987	1	1	1	0	0	24	1692	0	1	1
28988	1	1	1	0	0	20	1239	0	1	1
28989	1	1	1	0	0	10	501	0	1	1
28990	1	1	1	0	0	20	1239	0	1	1
28991	1	1	1	0	0	26	1908	0	1	1
29028	1	1	1	0	0	22	1431	0	1	1
29029	1	1	1	0	0	22	1431	0	1	1
29030	1	1	1	0	0	22	1431	0	1	1
29031	1	1	1	0	0	22	1431	0	1	1
29032	1	1	1	0	0	22	1431	0	1	1
29033	1	1	1	0	0	22	1431	0	1	1
29034	1	1	1	0	0	22	1431	0	1	1
29035	1	1	1	0	0	18	999	0	1	1
29036	1	1	1	0	0	16	967	0	1	1
29037	1	1	1	0	0	20	1239	0	1	1
29038	1	1	1	0	0	28	2292	0	1	1
29039	1	1	1	0	0	28	2292	0	1	1
29040	1	1	1	0	0	20	1239	0	1	1
29041	1	1	1	0	0	16	967	0	1	1
29042	1	1	1	0	0	20	1239	0	1	1
29043	1	1	1	0	0	28	2292	0	1	1
29044	1	1	1	0	0	18	999	0	1	1
29045	1	1	1	0	0	20	1239	0	1	1
29046	1	1	1	0	0	26	1908	0	1	1
29083	1	1	1	0	0	14	807	0	1	1
29084	1	1	1	0	0	14	807	0	1	1
29085	1	1	1	0	0	14	807	0	1	1
29086	1	1	1	0	0	14	807	0	1	1
29087	1	1	1	0	0	12	621	0	1	1
29088	1	1	1	0	0	12	621	0	1	1
29089	1	1	1	0	0	12	621	0	1	1
29090	1	1	1	0	0	28	2292	0	1	1
29091	1	1	1	0	0	20	1239	0	1	1
29092	1	1	1	0	0	16	967	0	1	1
29093	1	1	1	0	0	22	1431	0	1	1
29094	1	1	1	0	0	28	2292	0	1	1
29095	1	1	1	0	0	24	1692	0	1	1
29096	1	1	1	0	0	14	807	0	1	1
29097	1	1	1	0	0	22	1431	0	1	1
29098	1	1	1	0	0	22	1431	0	1	1
29099	1	1	1	0	0	28	2292	0	1	1
29100	1	1	1	0	0	14	807	0	1	1
29101	1	1	1	0	0	24	1692	0	1	1
29138	1	1	1	0	0	14	807	0	1	1
29139	1	1	1	0	0	14	807	0	1	1
29140	1	1	1	0	0	14	807	0	1	1
29141	1	1	1	0	0	14	807	0	1	1
29142	1	1	1	0	0	14	807	0	1	1
29143	1	1	1	0	0	14	807	0	1	1
29144	1	1	1	0	0	14	807	0	1	1
29145	1	1	1	0	0	18	999	0	1	1
29146	1	1	1	0	0	28	2292	0	1	1
29147	1	1	1	0	0	28	2292	0	1	1
29148	1	1	1	0	0	24	1692	0	1	1
29149	1	1	1	0	0	20	1239	0	1	1
29150	1	1	1	0	0	10	501	0	1	1
29151	1	1	1	0	0	28	2292	0	1	1
29152	1	1	1	0	0	28	2292	0	1	1
29153	1	1	1	0	0	26	1908	0	1	1
29154	1	1	1	0	0	16	967	0	1	1
29155	1	1	1	0	0	24	1692	0	1	1
29156	1	1	1	0	0	22	1431	0	1	1
29193	1	1	1	0	0	14	807	0	1	1
29194	1	1	1	0	0	14	807	0	1	1
29195	1	1	1	0	0	14	807	0	1	1
29196	1	1	1	0	0	14	807	0	1	1
29197	1	1	1	0	0	14	807	0	1	1
29198	1	1	1	0	0	14	807	0	1	1
29199	1	1	1	0	0	14	807	0	1	1
29200	1	1	1	0	0	20	1239	0	1	1
29201	1	1	1	0	0	14	807	0	1	1
29202	1	1	1	0	0	22	1431	0	1	1
29203	1	1	1	0	0	28	2292	0	1	1
29204	1	1	1	0	0	28	2292	0	1	1
29205	1	1	1	0	0	28	2292	0	1	1
29206	1	1	1	0	0	28	2292	0	1	1
29207	1	1	1	0	0	24	1692	0	1	1
29208	1	1	1	0	0	22	1431	0	1	1
29209	1	1	1	0	0	26	1908	0	1	1
29210	1	1	1	0	0	20	1239	0	1	1
29211	1	1	1	0	0	24	1692	0	1	1
29248	1	1	1	0	0	12	621	0	1	1
29249	1	1	1	0	0	12	621	0	1	1
29250	1	1	1	0	0	12	621	0	1	1
29251	1	1	1	0	0	12	621	0	1	1
29252	1	1	1	0	0	12	621	0	1	1
29253	1	1	1	0	0	12	621	0	1	1
29254	1	1	1	0	0	12	621	0	1	1
29255	1	1	1	0	0	22	1431	0	1	1
29256	1	1	1	0	0	12	621	0	1	1
29257	1	1	1	0	0	14	807	0	1	1
29258	1	1	1	0	0	20	1239	0	1	1
29259	1	1	1	0	0	20	1239	0	1	1
29260	1	1	1	0	0	16	967	0	1	1
29261	1	1	1	0	0	12	621	0	1	1
29262	1	1	1	0	0	24	1692	0	1	1
29263	1	1	1	0	0	12	621	0	1	1
29264	1	1	1	0	0	18	999	0	1	1
29265	1	1	1	0	0	12	621	0	1	1
29266	1	1	1	0	0	22	1431	0	1	1
29303	1	1	1	0	0	20	1239	0	1	1
29304	1	1	1	0	0	20	1239	0	1	1
29305	1	1	1	0	0	20	1239	0	1	1
29306	1	1	1	0	0	20	1239	0	1	1
29307	1	1	1	0	0	20	1239	0	1	1
29308	1	1	1	0	0	20	1239	0	1	1
29309	1	1	1	0	0	20	1239	0	1	1
29310	1	1	1	0	0	14	807	0	1	1
29311	1	1	1	0	0	6	325	0	1	1
29313	1	1	1	0	0	16	967	0	1	1
29314	1	1	1	0	0	14	807	0	1	1
29315	1	1	1	0	0	24	1692	0	1	1
29316	1	1	1	0	0	22	1431	0	1	1
29317	1	1	1	0	0	22	1431	0	1	1
29318	1	1	1	0	0	20	1239	0	1	1
29319	1	1	1	0	0	20	1239	0	1	1
29320	1	1	1	0	0	18	999	0	1	1
29321	1	1	1	0	0	28	2292	0	1	1
29322	1	1	1	0	0	20	1239	0	1	1
29358	1	1	1	0	0	4	225	0	1	1
29359	1	1	1	0	0	4	225	0	1	1
29360	1	1	1	0	0	4	225	0	1	1
29361	1	1	1	0	0	4	225	0	1	1
29362	1	1	1	0	0	4	225	0	1	1
29363	1	1	1	0	0	4	225	0	1	1
29364	1	1	1	0	0	4	225	0	1	1
29365	1	1	1	0	0	14	807	0	1	1
29366	1	1	1	0	0	16	967	0	1	1
29367	1	1	1	0	0	22	1431	0	1	1
29368	1	1	1	0	0	28	2292	0	1	1
29369	1	1	1	0	0	28	2292	0	1	1
29370	1	1	1	0	0	18	999	0	1	1
29371	1	1	1	0	0	24	1692	0	1	1
29372	1	1	1	0	0	18	999	0	1	1
29373	1	1	1	0	0	22	1431	0	1	1
29374	1	1	1	0	0	22	1431	0	1	1
29375	1	1	1	0	0	4	225	0	1	1
29376	1	1	1	0	0	10	501	0	1	1
29377	1	1	1	0	0	28	2292	0	1	1
29413	1	1	1	0	0	8	437	0	1	1
29414	1	1	1	0	0	8	437	0	1	1
29415	1	1	1	0	0	8	437	0	1	1
29416	1	1	1	0	0	8	437	0	1	1
29417	1	1	1	0	0	8	437	0	1	1
29418	1	1	1	0	0	8	437	0	1	1
29419	1	1	1	0	0	8	437	0	1	1
29420	1	1	1	0	0	18	999	0	1	1
29421	1	1	1	0	0	22	1431	0	1	1
29422	1	1	1	0	0	24	1692	0	1	1
29423	1	1	1	0	0	24	1692	0	1	1
29424	1	1	1	0	0	18	999	0	1	1
29425	1	1	1	0	0	10	501	0	1	1
29426	1	1	1	0	0	8	437	0	1	1
29427	1	1	1	0	0	12	621	0	1	1
29428	1	1	1	0	0	6	325	0	1	1
29429	1	1	1	0	0	10	501	0	1	1
29430	1	1	1	0	0	14	807	0	1	1
29431	1	1	1	0	0	20	1239	0	1	1
29432	1	1	1	0	0	22	1431	0	1	1
29468	1	1	1	0	0	14	807	0	1	1
29469	1	1	1	0	0	14	807	0	1	1
29470	1	1	1	0	0	14	807	0	1	1
29471	1	1	1	0	0	14	807	0	1	1
29472	1	1	1	0	0	14	807	0	1	1
29473	1	1	1	0	0	14	807	0	1	1
29474	1	1	1	0	0	14	807	0	1	1
29475	1	1	1	0	0	26	1908	0	1	1
29476	1	1	1	0	0	6	325	0	1	1
29477	1	1	1	0	0	16	967	0	1	1
29478	1	1	1	0	0	18	999	0	1	1
29479	1	1	1	0	0	24	1692	0	1	1
29480	1	1	1	0	0	26	1908	0	1	1
29481	1	1	1	0	0	28	2292	0	1	1
29482	1	1	1	0	0	28	2292	0	1	1
29483	1	1	1	0	0	22	1431	0	1	1
29484	1	1	1	0	0	12	621	0	1	1
29485	1	1	1	0	0	22	1431	0	1	1
29486	1	1	1	0	0	22	1431	0	1	1
29487	1	1	1	0	0	22	1431	0	1	1
29523	1	1	1	0	0	16	967	0	1	1
29524	1	1	1	0	0	16	967	0	1	1
29525	1	1	1	0	0	16	967	0	1	1
29526	1	1	1	0	0	16	967	0	1	1
29527	1	1	1	0	0	18	999	0	1	1
29528	1	1	1	0	0	18	999	0	1	1
29529	1	1	1	0	0	18	999	0	1	1
29530	1	1	1	0	0	12	621	0	1	1
29531	1	1	1	0	0	10	501	0	1	1
29532	1	1	1	0	0	10	501	0	1	1
29533	1	1	1	0	0	20	1239	0	1	1
29534	1	1	1	0	0	8	437	0	1	1
29535	1	1	1	0	0	6	325	0	1	1
29536	1	1	1	0	0	12	621	0	1	1
29537	1	1	1	0	0	20	1239	0	1	1
29538	1	1	1	0	0	26	1908	0	1	1
29539	1	1	1	0	0	24	1692	0	1	1
29540	1	1	1	0	0	26	1908	0	1	1
29541	1	1	1	0	0	16	967	0	1	1
29542	1	1	1	0	0	12	621	0	1	1
29607	1	1	1	0	0	12	621	0	1	1
29608	1	1	1	0	0	12	621	0	1	1
29609	1	1	1	0	0	12	621	0	1	1
29610	1	1	1	0	0	12	621	0	1	1
29662	1	1	1	0	0	20	1239	0	1	1
29663	1	1	1	0	0	20	1239	0	1	1
29664	1	1	1	0	0	20	1239	0	1	1
29665	1	1	1	0	0	20	1239	0	1	1
29666	1	1	1	0	0	20	1239	0	1	1
29667	1	1	1	0	0	20	1239	0	1	1
29668	1	1	1	0	0	20	1239	0	1	1
29669	1	1	1	0	0	28	2292	0	1	1
29670	1	1	1	0	0	28	2292	0	1	1
29671	1	1	1	0	0	24	1692	0	1	1
29672	1	1	1	0	0	4	225	0	1	1
29673	1	1	1	0	0	18	999	0	1	1
29674	1	1	1	0	0	24	1692	0	1	1
29675	1	1	1	0	0	22	1431	0	1	1
29676	1	1	1	0	0	20	1239	0	1	1
29677	1	1	1	0	0	20	1239	0	1	1
29678	1	1	1	0	0	24	1692	0	1	1
29679	1	1	1	0	0	26	1908	0	1	1
29680	1	1	1	0	0	24	1692	0	1	1
29681	1	1	1	0	0	18	999	0	1	1
29717	1	1	1	0	0	22	1431	0	1	1
29718	1	1	1	0	0	22	1431	0	1	1
29719	1	1	1	0	0	22	1431	0	1	1
29720	1	1	1	0	0	22	1431	0	1	1
29721	1	1	1	0	0	22	1431	0	1	1
29722	1	1	1	0	0	22	1431	0	1	1
29723	1	1	1	0	0	22	1431	0	1	1
29724	1	1	1	0	0	20	1239	0	1	1
29725	1	1	1	0	0	22	1431	0	1	1
29726	1	1	1	0	0	28	2292	0	1	1
29727	1	1	1	0	0	28	2292	0	1	1
29728	1	1	1	0	0	16	967	0	1	1
29729	1	1	1	0	0	20	1239	0	1	1
29730	1	1	1	0	0	26	1908	0	1	1
29731	1	1	1	0	0	28	2292	0	1	1
29732	1	1	1	0	0	24	1692	0	1	1
29733	1	1	1	0	0	14	807	0	1	1
29734	1	1	1	0	0	18	999	0	1	1
29735	1	1	1	0	0	18	999	0	1	1
29736	1	1	1	0	0	24	1692	0	1	1
29772	1	1	1	0	0	20	1239	0	1	1
29773	1	1	1	0	0	20	1239	0	1	1
29774	1	1	1	0	0	20	1239	0	1	1
29775	1	1	1	0	0	20	1239	0	1	1
29776	1	1	1	0	0	20	1239	0	1	1
29777	1	1	1	0	0	20	1239	0	1	1
29778	1	1	1	0	0	20	1239	0	1	1
29779	1	1	1	0	0	24	1692	0	1	1
29780	1	1	1	0	0	24	1692	0	1	1
29781	1	1	1	0	0	26	1908	0	1	1
29782	1	1	1	0	0	20	1239	0	1	1
29783	1	1	1	0	0	10	501	0	1	1
29784	1	1	1	0	0	12	621	0	1	1
29785	1	1	1	0	0	8	437	0	1	1
29786	1	1	1	0	0	14	807	0	1	1
29787	1	1	1	0	0	12	621	0	1	1
29788	1	1	1	0	0	18	999	0	1	1
29789	1	1	1	0	0	22	1431	0	1	1
29790	1	1	1	0	0	24	1692	0	1	1
29791	1	1	1	0	0	18	999	0	1	1
29792	1	1	1	0	0	24	1692	0	1	1
29827	1	1	1	0	0	16	967	0	1	1
29828	1	1	1	0	0	16	967	0	1	1
29829	1	1	1	0	0	16	967	0	1	1
29830	1	1	1	0	0	16	967	0	1	1
29831	1	1	1	0	0	16	967	0	1	1
29832	1	1	1	0	0	16	967	0	1	1
29833	1	1	1	0	0	16	967	0	1	1
29834	1	1	1	0	0	4	225	0	1	1
29835	1	1	1	0	0	10	501	0	1	1
29836	1	1	1	0	0	20	1239	0	1	1
29837	1	1	1	0	0	20	1239	0	1	1
29838	1	1	1	0	0	22	1431	0	1	1
29839	1	1	1	0	0	20	1239	0	1	1
29840	1	1	1	0	0	22	1431	0	1	1
29841	1	1	1	0	0	24	1692	0	1	1
29842	1	1	1	0	0	4	225	0	1	1
29843	1	1	1	0	0	22	1431	0	1	1
29844	1	1	1	0	0	12	621	0	1	1
29845	1	1	1	0	0	24	1692	0	1	1
29846	1	1	1	0	0	28	2292	0	1	1
29847	1	1	1	0	0	16	967	0	1	1
29882	1	1	1	0	0	28	2292	0	1	1
29883	1	1	1	0	0	28	2292	0	1	1
29884	1	1	1	0	0	28	2292	0	1	1
29885	1	1	1	0	0	28	2292	0	1	1
29886	1	1	1	0	0	28	2292	0	1	1
29887	1	1	1	0	0	14	807	0	1	1
29889	1	1	1	0	0	20	1239	0	1	1
29890	1	1	1	0	0	12	621	0	1	1
29891	1	1	1	0	0	18	999	0	1	1
29892	1	1	1	0	0	22	1431	0	1	1
29893	1	1	1	0	0	14	807	0	1	1
29894	1	1	1	0	0	16	967	0	1	1
29895	1	1	1	0	0	16	967	0	1	1
29896	1	1	1	0	0	18	999	0	1	1
29897	1	1	1	0	0	24	1692	0	1	1
29898	1	1	1	0	0	18	999	0	1	1
29899	1	1	1	0	0	18	999	0	1	1
29900	1	1	1	0	0	22	1431	0	1	1
29901	1	1	1	0	0	20	1239	0	1	1
29902	1	1	1	0	0	16	967	0	1	1
29903	1	1	1	0	0	10	501	0	1	1
29937	1	1	1	0	0	28	2292	0	1	1
29938	1	1	1	0	0	28	2292	0	1	1
29939	1	1	1	0	0	28	2292	0	1	1
29940	1	1	1	0	0	28	2292	0	1	1
29941	1	1	1	0	0	28	2292	0	1	1
29942	1	1	1	0	0	28	2292	0	1	1
29943	1	1	1	0	0	28	2292	0	1	1
29944	1	1	1	0	0	4	225	0	1	1
29945	1	1	1	0	0	20	1239	0	1	1
29946	1	1	1	0	0	16	967	0	1	1
29947	1	1	1	0	0	20	1239	0	1	1
29948	1	1	1	0	0	6	325	0	1	1
29949	1	1	1	0	0	12	621	0	1	1
29950	1	1	1	0	0	20	1239	0	1	1
29951	1	1	1	0	0	28	2292	0	1	1
29952	1	1	1	0	0	28	2292	0	1	1
29953	1	1	1	0	0	22	1431	0	1	1
29954	1	1	1	0	0	28	2292	0	1	1
29955	1	1	1	0	0	10	501	0	1	1
29956	1	1	1	0	0	24	1692	0	1	1
29957	1	1	1	0	0	22	1431	0	1	1
29992	1	1	1	0	0	24	1692	0	1	1
29993	1	1	1	0	0	24	1692	0	1	1
29994	1	1	1	0	0	24	1692	0	1	1
29995	1	1	1	0	0	24	1692	0	1	1
29996	1	1	1	0	0	24	1692	0	1	1
29997	1	1	1	0	0	24	1692	0	1	1
29998	1	1	1	0	0	24	1692	0	1	1
29999	1	1	1	0	0	18	999	0	1	1
30000	1	1	1	0	0	18	999	0	1	1
30001	1	1	1	0	0	4	225	0	1	1
30002	1	1	1	0	0	22	1431	0	1	1
30003	1	1	1	0	0	24	1692	0	1	1
30004	1	1	1	0	0	22	1431	0	1	1
30005	1	1	1	0	0	14	807	0	1	1
30006	1	1	1	0	0	22	1431	0	1	1
30007	1	1	1	0	0	14	807	0	1	1
30008	1	1	1	0	0	18	999	0	1	1
30009	1	1	1	0	0	18	999	0	1	1
30010	1	1	1	0	0	24	1692	0	1	1
30011	1	1	1	0	0	8	437	0	1	1
30012	1	1	1	0	0	12	621	0	1	1
30013	1	1	1	0	0	24	1692	0	1	1
30014	1	1	1	0	0	16	967	0	1	1
30047	1	1	1	0	0	28	2292	0	1	1
30048	1	1	1	0	0	28	2292	0	1	1
30049	1	1	1	0	0	28	2292	0	1	1
30050	1	1	1	0	0	28	2292	0	1	1
30051	1	1	1	0	0	28	2292	0	1	0
30052	1	1	1	0	0	28	2292	0	1	1
30053	1	1	1	0	0	28	2292	0	1	1
30054	1	1	1	0	0	24	1692	0	1	1
30055	1	1	1	0	0	22	1431	0	1	1
30056	1	1	1	0	0	14	807	0	1	1
30057	1	1	1	0	0	16	967	0	1	1
30058	1	1	1	0	0	28	2292	1	0	1
30059	1	1	1	0	0	22	1431	0	1	1
30060	1	1	1	0	0	26	1908	0	1	1
30061	1	1	1	0	0	18	999	0	1	1
30062	1	1	1	0	0	28	2292	0	1	1
30063	1	1	1	0	0	28	2292	0	1	1
30064	1	1	1	0	0	28	2292	0	1	1
30065	1	1	1	0	0	28	2292	0	1	1
30066	1	1	1	0	0	22	1431	0	1	1
30067	1	1	1	0	0	18	999	0	1	1
30068	1	1	1	0	0	18	999	0	1	1
30102	1	1	1	0	0	10	501	0	1	1
30103	1	1	1	0	0	10	501	0	1	1
30104	1	1	1	0	0	10	501	0	1	1
30105	1	1	1	0	0	10	501	0	1	1
30106	1	1	1	0	0	10	501	0	1	1
30107	1	1	1	0	0	10	501	0	1	1
30108	1	1	1	0	0	10	501	0	1	1
30109	1	1	1	0	0	18	999	0	1	1
30110	1	1	1	0	0	18	999	0	1	1
30111	1	1	1	0	0	22	1431	0	1	1
30112	1	1	1	0	0	10	501	0	1	1
30113	1	1	1	0	0	16	967	0	1	1
30114	1	1	1	0	0	24	1692	0	1	1
30115	1	1	1	0	0	24	1692	0	1	1
30116	1	1	1	0	0	26	1908	0	1	1
30117	1	1	1	0	0	22	1431	0	1	1
30118	1	1	1	0	0	20	1239	0	1	1
30119	1	1	1	0	0	22	1431	0	1	1
30120	1	1	1	0	0	18	999	0	1	1
30121	1	1	1	0	0	24	1692	0	1	1
30122	1	1	1	0	0	26	1908	0	1	1
30123	1	1	1	0	0	20	1239	0	1	1
30157	1	1	1	0	0	22	1431	0	1	1
30158	1	1	1	0	0	22	1431	0	1	1
30159	1	1	1	0	0	22	1431	0	1	1
30160	1	1	1	0	0	22	1431	0	1	1
30161	1	1	1	0	0	22	1431	0	1	1
30162	1	1	1	0	0	22	1431	0	1	1
30163	1	1	1	0	0	22	1431	0	1	1
30164	1	1	1	0	0	28	2292	0	1	1
30165	1	1	1	0	0	28	2292	0	1	1
30166	1	1	1	0	0	28	2292	0	1	1
30167	1	1	1	0	0	28	2292	0	1	1
30168	1	1	1	0	0	28	2292	0	1	1
30169	1	1	1	0	0	28	2292	0	1	1
30170	1	1	1	0	0	24	1692	0	1	1
30171	1	1	1	0	0	24	1692	0	1	1
30172	1	1	1	0	0	28	2292	0	1	1
30173	1	1	1	0	0	28	2292	0	1	0
30174	1	1	1	0	0	28	2292	0	1	1
30175	1	1	1	0	0	22	1431	0	1	1
30176	1	1	1	0	0	22	1431	0	1	1
30177	1	1	1	0	0	4	225	0	1	1
30212	1	1	1	0	0	24	1692	0	1	1
30213	1	1	1	0	0	24	1692	0	1	1
30214	1	1	1	0	0	24	1692	0	1	1
30215	1	1	1	0	0	24	1692	0	1	1
30216	1	1	1	0	0	24	1692	0	1	1
30217	1	1	1	0	0	24	1692	0	1	1
30218	1	1	1	0	0	24	1692	0	1	1
30219	1	1	1	0	0	26	1908	0	1	1
30220	1	1	1	0	0	22	1431	0	1	1
30221	1	1	1	0	0	22	1431	0	1	1
30222	1	1	1	0	0	28	2292	0	1	1
30223	1	1	1	0	0	28	2292	0	1	1
30224	1	1	1	0	0	28	2292	0	1	1
30225	1	1	1	0	0	22	1431	0	1	1
30226	1	1	1	0	0	24	1692	0	1	1
