% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
1.379	1	1	138	10	1	22	1431
1.38	1	1	139	1	1	22	1431
1.381	1	1	139	2	1	2	137
1.382	1	1	139	3	1	22	1431
1.383	1	1	139	4	1	24	1692
1.384	1	1	139	5	1	18	999
1.385	1	1	139	6	1	28	2292
1.386	1	1	139	7	1	28	2292
1.409	1	1	141	10	1	18	999
1.41	1	1	142	1	1	18	999
1.411	1	1	142	2	1	18	999
1.412	1	1	142	3	1	18	999
1.413	1	1	142	4	1	18	999
1.414	1	1	142	5	1	18	999
1.415	1	1	142	6	1	18	999
1.416	1	1	142	7	1	24	1692
1.417	1	1	142	8	1	20	1239
1.418	1	1	142	9	1	26	1908
1.419	1	1	142	10	1	28	2292
1.42	1	1	143	1	1	28	2292
1.421	1	1	143	2	1	28	2292
1.422	1	1	143	3	1	20	1239
1.423	1	1	143	4	1	18	999
1.424	1	1	143	5	1	20	1239
1.425	1	1	143	6	1	14	807
1.426	1	1	143	7	1	22	1431
1.427	1	1	143	8	1	18	999
1.428	1	1	143	9	1	26	1908
1.429	1	1	143	10	1	24	1692
1.43	1	1	144	1	1	18	999
1.431	1	1	144	2	1	20	1239
1.432	1	1	144	3	1	14	807
1.433	1	1	144	4	1	12	621
1.434	1	1	144	5	1	16	967
1.435	1	1	144	6	1	24	1692
1.436	1	1	144	7	1	24	1692
1.437	1	1	144	8	1	26	1908
1.438	1	1	144	9	1	18	999
1.439	1	1	144	10	1	20	1239
1.44	1	1	145	1	1	14	807
1.441	1	1	145	2	1	14	807
1.464	1	1	147	5	1	14	807
1.465	1	1	147	6	1	14	807
1.466	1	1	147	7	1	14	807
1.467	1	1	147	8	1	14	807
1.468	1	1	147	9	1	14	807
1.469	1	1	147	10	1	14	807
1.47	1	1	148	1	1	14	807
1.471	1	1	148	2	1	14	807
1.472	1	1	148	3	1	22	1431
1.473	1	1	148	4	1	16	967
1.474	1	1	148	5	1	18	999
1.475	1	1	148	6	1	28	2292
1.476	1	1	148	7	1	14	807
1.477	1	1	148	8	1	24	1692
1.478	1	1	148	9	1	20	1239
1.479	1	1	148	10	1	10	501
1.48	1	1	149	1	1	20	1239
1.481	1	1	149	2	1	26	1908
1.482	1	1	149	3	1	18	999
1.483	1	1	149	4	1	28	2292
1.484	1	1	149	5	1	14	807
1.485	1	1	149	6	1	28	2292
1.486	1	1	149	7	1	28	2292
1.487	1	1	149	8	1	22	1431
1.488	1	1	149	9	1	20	1239
1.489	1	1	149	10	1	14	807
1.49	1	1	150	1	1	26	1908
1.491	1	1	150	2	1	22	1431
1.492	1	1	150	3	1	8	437
1.493	1	1	150	4	1	20	1239
1.495	1	1	150	6	1	12	621
1.496	1	1	150	7	1	26	1908
1.519	1	1	152	10	1	26	1908
1.52	1	1	153	1	1	26	1908
1.521	1	1	153	2	1	18	999
1.522	1	1	153	3	1	18	999
1.523	1	1	153	4	1	18	999
1.524	1	1	153	5	1	18	999
1.525	1	1	153	6	1	18	999
1.526	1	1	153	7	1	20	1239
1.527	1	1	153	8	1	26	1908
1.528	1	1	153	9	1	18	999
1.529	1	1	153	10	1	28	2292
1.53	1	1	154	1	1	28	2292
1.531	1	1	154	2	1	28	2292
1.532	1	1	154	3	1	26	1908
1.533	1	1	154	4	1	18	999
1.534	1	1	154	5	1	18	999
1.535	1	1	154	6	1	16	967
1.536	1	1	154	7	1	12	621
1.537	1	1	154	8	1	12	621
1.538	1	1	154	9	1	6	325
1.539	1	1	154	10	1	26	1908
1.54	1	1	155	1	1	28	2292
1.541	1	1	155	2	1	28	2292
1.542	1	1	155	3	1	28	2292
1.543	1	1	155	4	1	26	1908
1.544	1	1	155	5	1	14	807
1.545	1	1	155	6	1	4	225
1.546	1	1	155	7	1	22	1431
1.547	1	1	155	8	1	28	2292
1.548	1	1	155	9	1	26	1908
1.549	1	1	155	10	1	14	807
1.55	1	1	156	1	1	22	1431
1.551	1	1	156	2	1	24	1692
1.552	1	1	156	3	1	28	2292
1.574	1	1	158	5	1	22	1431
1.575	1	1	158	6	1	22	1431
1.576	1	1	158	7	1	22	1431
1.577	1	1	158	8	1	22	1431
1.578	1	1	158	9	1	22	1431
1.579	1	1	158	10	1	22	1431
1.58	1	1	159	1	1	22	1431
1.581	1	1	159	2	1	26	1908
1.582	1	1	159	3	1	16	967
1.584	1	1	159	5	1	14	807
1.585	1	1	159	6	1	22	1431
1.586	1	1	159	7	1	28	2292
1.587	1	1	159	8	1	24	1692
1.588	1	1	159	9	1	20	1239
1.589	1	1	159	10	1	28	2292
1.59	1	1	160	1	1	28	2292
1.591	1	1	160	2	1	8	437
1.592	1	1	160	3	1	12	621
1.593	1	1	160	4	1	22	1431
1.594	1	1	160	5	1	22	1431
1.596	1	1	160	7	1	28	2292
1.597	1	1	160	8	1	16	967
1.598	1	1	160	9	1	18	999
1.599	1	1	160	10	1	28	2292
1.6	1	1	161	1	1	28	2292
1.601	1	1	161	2	1	24	1692
1.602	1	1	161	3	1	24	1692
1.603	1	1	161	4	1	24	1692
1.604	1	1	161	5	1	28	2292
1.605	1	1	161	6	1	26	1908
1.606	1	1	161	7	1	22	1431
1.629	1	1	163	10	1	22	1431
1.63	1	1	164	1	1	22	1431
1.631	1	1	164	2	1	22	1431
1.632	1	1	164	3	1	22	1431
1.633	1	1	164	4	1	22	1431
1.634	1	1	164	5	1	22	1431
1.635	1	1	164	6	1	22	1431
1.636	1	1	164	7	1	24	1692
1.637	1	1	164	8	1	14	807
1.638	1	1	164	9	1	24	1692
1.639	1	1	164	10	1	28	2292
1.64	1	1	165	1	1	24	1692
1.641	1	1	165	2	1	24	1692
1.642	1	1	165	3	1	6	325
1.643	1	1	165	4	1	10	501
1.644	1	1	165	5	1	18	999
1.645	1	1	165	6	1	20	1239
1.646	1	1	165	7	1	26	1908
1.647	1	1	165	8	1	28	2292
1.648	1	1	165	9	1	18	999
1.649	1	1	165	10	1	8	437
1.65	1	1	166	1	1	16	967
1.651	1	1	166	2	1	24	1692
1.652	1	1	166	3	1	18	999
1.653	1	1	166	4	1	12	621
1.654	1	1	166	5	1	20	1239
1.655	1	1	166	6	1	18	999
1.656	1	1	166	7	1	16	967
1.657	1	1	166	8	1	20	1239
1.658	1	1	166	9	1	22	1431
1.659	1	1	166	10	1	16	967
1.661	1	1	167	2	1	18	999
1.684	1	1	169	5	1	24	1692
1.685	1	1	169	6	1	24	1692
1.686	1	1	169	7	1	24	1692
1.687	1	1	169	8	1	24	1692
1.688	1	1	169	9	1	24	1692
1.689	1	1	169	10	1	24	1692
1.69	1	1	170	1	1	24	1692
1.691	1	1	170	2	1	24	1692
1.692	1	1	170	3	1	24	1692
1.693	1	1	170	4	1	14	807
1.694	1	1	170	5	1	20	1239
1.695	1	1	170	6	1	28	2292
1.696	1	1	170	7	1	26	1908
1.697	1	1	170	8	1	20	1239
1.698	1	1	170	9	1	22	1431
1.699	1	1	170	10	1	8	437
1.7	1	1	171	1	1	8	437
1.701	1	1	171	2	1	12	621
1.702	1	1	171	3	1	24	1692
1.703	1	1	171	4	1	28	2292
1.704	1	1	171	5	1	18	999
1.705	1	1	171	6	1	24	1692
1.706	1	1	171	7	1	20	1239
1.707	1	1	171	8	1	14	807
1.708	1	1	171	9	1	18	999
1.709	1	1	171	10	1	18	999
1.71	1	1	172	1	1	24	1692
