% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
1971	1	1	1	0	22	1431	0	1
1972	1	1	1	0	28	2292	0	1
1973	1	1	1	0	28	2292	0	1
1974	1	1	1	0	26	1908	0	1
1975	1	1	1	0	10	501	0	1
1976	1	1	1	0	24	1692	0	1
1977	1	1	1	0	22	1431	0	1
1978	1	1	1	0	22	1431	0	1
1979	1	1	1	0	22	1431	0	1
1980	1	1	1	0	28	2292	0	1
1981	1	1	1	0	28	2292	0	1
1982	1	1	1	0	20	1239	0	1
1983	1	1	1	0	22	1431	0	1
1984	1	1	1	0	26	1908	0	1
1985	1	1	1	0	24	1692	0	1
1986	1	1	1	0	14	807	0	1
1987	1	1	1	0	28	2292	0	0
1988	1	1	1	0	20	1239	0	1
1989	1	1	1	0	18	999	0	1
1990	1	1	1	0	16	967	0	1
1991	1	1	1	0	20	1239	0	1
1992	1	1	1	0	4	225	0	1
1993	1	1	1	0	22	1431	0	1
1994	1	1	1	0	22	1431	0	1
1995	1	1	1	0	20	1239	0	1
1996	1	1	1	0	16	967	0	1
1997	1	1	1	0	20	1239	0	1
2020	1	1	1	0	16	967	0	1
2021	1	1	1	0	16	967	0	1
2022	1	1	1	0	16	967	0	1
2023	1	1	1	0	16	967	0	1
2024	1	1	1	0	16	967	0	1
2025	1	1	1	0	16	967	0	1
2026	1	1	1	0	16	967	0	1
2027	1	1	1	0	28	2292	0	1
2028	1	1	1	0	28	2292	0	1
2029	1	1	1	0	28	2292	0	1
2030	1	1	1	0	24	1692	0	1
2031	1	1	1	0	22	1431	0	1
2032	1	1	1	0	14	807	0	1
2033	1	1	1	0	12	621	0	1
2034	1	1	1	0	24	1692	0	1
2035	1	1	1	0	20	1239	0	1
2036	1	1	1	0	8	437	0	1
2037	1	1	1	0	10	501	0	1
2038	1	1	1	0	26	1908	0	1
2039	1	1	1	0	14	807	0	1
2040	1	1	1	0	6	325	0	1
2041	1	1	1	0	6	325	0	1
2042	1	1	1	0	14	807	0	1
2043	1	1	1	0	22	1431	0	1
2044	1	1	1	0	26	1908	0	1
2045	1	1	1	0	26	1908	0	1
2046	1	1	1	0	24	1692	0	1
2047	1	1	1	0	12	621	0	1
2048	1	1	1	0	22	1431	0	1
2049	1	1	1	0	14	807	0	1
2050	1	1	1	0	24	1692	0	1
2051	1	1	1	0	20	1239	0	1
2052	1	1	1	0	14	807	0	1
2053	1	1	1	0	26	1908	0	1
2075	1	1	1	0	26	1908	0	1
2076	1	1	1	0	26	1908	0	1
2077	1	1	1	0	26	1908	0	1
2078	1	1	1	0	26	1908	0	1
2079	1	1	1	0	26	1908	0	1
2080	1	1	1	0	26	1908	0	1
2081	1	1	1	0	26	1908	0	1
2082	1	1	1	0	6	325	0	1
2083	1	1	1	0	10	501	0	1
2084	1	1	1	0	2	137	0	1
2085	1	1	1	0	8	437	0	1
2086	1	1	1	0	14	807	0	1
2087	1	1	1	0	18	999	0	1
2088	1	1	1	0	14	807	0	1
2089	1	1	1	0	26	1908	0	1
2090	1	1	1	0	28	2292	0	1
2091	1	1	1	0	26	1908	0	1
2092	1	1	1	0	26	1908	0	1
2093	1	1	1	0	24	1692	0	1
2094	1	1	1	0	14	807	0	1
2095	1	1	1	0	20	1239	0	1
2096	1	1	1	0	28	2292	0	1
2097	1	1	1	0	28	2292	0	1
2098	1	1	1	0	28	2292	0	1
2099	1	1	1	0	24	1692	0	1
2100	1	1	1	0	20	1239	0	1
