% time	cellId	IMSI	RNTI	sinrLinear
9.601	1	1	1	1362.02
9.641	1	1	1	5311.07
9.681	1	1	1	1266.12
9.721	1	1	1	417.671
9.761	1	1	1	1152.1
9.801	1	1	1	2570.03
9.841	1	1	1	2247.42
9.881	1	1	1	939.413
9.921	1	1	1	2480
9.961	1	1	1	687.269
10.001	1	1	1	3375.16
10.041	1	1	1	710.459
10.081	1	1	1	1378.03
10.121	1	1	1	1380.66
10.161	1	1	1	1234.87
10.201	1	1	1	1698.65
10.241	1	1	1	1809.76
10.281	1	1	1	2569.13
10.321	1	1	1	1678.81
10.361	1	1	1	1951.03
10.401	1	1	1	1376.73
10.441	1	1	1	1935.89
10.481	1	1	1	2525.25
10.521	1	1	1	878.075
10.561	1	1	1	1855.13
10.601	1	1	1	776.387
10.641	1	1	1	2498.97
10.681	1	1	1	1311.53
10.721	1	1	1	1023.13
10.761	1	1	1	9383.26
10.801	1	1	1	411.994
10.841	1	1	1	1698.2
10.881	1	1	1	1110.62
10.921	1	1	1	2504.52
10.961	1	1	1	2729.95
11.001	1	1	1	1828.05
11.041	1	1	1	1012.98
11.081	1	1	1	1635.22
11.121	1	1	1	1058.05
11.161	1	1	1	732.512
11.201	1	1	1	3155.43
11.241	1	1	1	2115.25
11.281	1	1	1	2164.97
11.321	1	1	1	2072.85
11.361	1	1	1	3810.18
11.401	1	1	1	3005.68
11.441	1	1	1	1561.35
11.481	1	1	1	2417.22
11.521	1	1	1	1271.77
11.561	1	1	1	990.96
11.601	1	1	1	3181.85
11.641	1	1	1	1380.14
11.681	1	1	1	1385.67
11.721	1	1	1	717.254
11.761	1	1	1	615.134
11.801	1	1	1	2270.09
11.841	1	1	1	1123.96
11.881	1	1	1	718.567
11.921	1	1	1	1745.25
11.961	1	1	1	1404.55
12.001	1	1	1	1312.35
12.041	1	1	1	1505.76
12.081	1	1	1	796.92
12.121	1	1	1	1557.67
12.161	1	1	1	1456.84
12.201	1	1	1	1222.8
12.241	1	1	1	951.27
12.281	1	1	1	235.54
12.321	1	1	1	370.323
12.361	1	1	1	1620.95
12.401	1	1	1	1587.25
12.441	1	1	1	932.246
12.481	1	1	1	963.119
12.521	1	1	1	562.46
12.561	1	1	1	1416.54
12.601	1	1	1	2941.82
12.641	1	1	1	2998.69
12.681	1	1	1	2705.47
12.721	1	1	1	1065.68
12.761	1	1	1	527.48
12.801	1	1	1	3633.02
12.841	1	1	1	1533.93
12.881	1	1	1	840.147
12.921	1	1	1	1136.47
12.961	1	1	1	1520.4
13.001	1	1	1	1608.52
13.041	1	1	1	1667.73
13.081	1	1	1	978.492
13.121	1	1	1	1198.6
13.161	1	1	1	2315.41
13.201	1	1	1	1483.97
13.241	1	1	1	792.802
13.281	1	1	1	2654.82
13.321	1	1	1	3527.54
13.361	1	1	1	1250.64
13.401	1	1	1	770.314
13.441	1	1	1	279.487
13.481	1	1	1	2905.52
13.521	1	1	1	1836.64
13.561	1	1	1	1752.54
13.601	1	1	1	1291.94
13.641	1	1	1	4821.09
13.681	1	1	1	1036.05
13.721	1	1	1	637.576
13.761	1	1	1	860.649
13.801	1	1	1	1425.23
13.841	1	1	1	1895.14
13.881	1	1	1	1880.6
13.921	1	1	1	1622.26
13.961	1	1	1	1947.37
14.001	1	1	1	1321.2
14.041	1	1	1	2238.73
14.081	1	1	1	886.263
14.121	1	1	1	1905.72
14.161	1	1	1	1039.28
14.201	1	1	1	644.862
14.241	1	1	1	1751.03
14.281	1	1	1	1823.14
14.321	1	1	1	696.804
14.361	1	1	1	1508.73
14.401	1	1	1	1145.7
14.441	1	1	1	4466.73
14.481	1	1	1	795.256
14.521	1	1	1	977.67
14.561	1	1	1	1403.64
14.601	1	1	1	872.601
14.641	1	1	1	2297.82
14.681	1	1	1	3178.32
14.721	1	1	1	1276.01
14.761	1	1	1	1688.3
14.801	1	1	1	976.95
14.841	1	1	1	849.53
14.881	1	1	1	3978.87
14.921	1	1	1	1331.69
14.961	1	1	1	1012.8
15.001	1	1	1	755.689
15.041	1	1	1	1277.78
15.081	1	1	1	4018.35
15.121	1	1	1	1556.25
15.161	1	1	1	3649.6
15.201	1	1	1	1837.97
15.241	1	1	1	456.417
15.281	1	1	1	1781.1
15.321	1	1	1	5178.24
15.361	1	1	1	4446.64
15.401	1	1	1	1876.67
15.441	1	1	1	600.133
15.481	1	1	1	238.102
15.521	1	1	1	1928.5
15.561	1	1	1	926.578
15.601	1	1	1	2316.01
15.641	1	1	1	1279.67
15.681	1	1	1	594.644
15.721	1	1	1	2566.34
15.761	1	1	1	1034.44
15.801	1	1	1	952.446
15.841	1	1	1	581.903
15.881	1	1	1	2293.46
15.921	1	1	1	1432.17
15.961	1	1	1	1371.89
16.001	1	1	1	3597.81
16.041	1	1	1	3536.94
16.081	1	1	1	3936.69
16.121	1	1	1	1406.1
16.161	1	1	1	2158.8
16.201	1	1	1	2431.12
16.241	1	1	1	1230.02
16.281	1	1	1	2072.86
16.321	1	1	1	1224.83
16.361	1	1	1	1295.82
16.401	1	1	1	1376.97
16.441	1	1	1	620.068
16.481	1	1	1	497.745
16.521	1	1	1	3406.26
16.561	1	1	1	1889.21
16.601	1	1	1	1592.83
16.641	1	1	1	5323.7
16.681	1	1	1	1100.47
16.721	1	1	1	2149.35
16.761	1	1	1	681.18
16.801	1	1	1	2429.83
16.841	1	1	1	421.61
16.881	1	1	1	4594.11
16.921	1	1	1	834.1
16.961	1	1	1	2032.77
17.001	1	1	1	1006.46
17.041	1	1	1	2364.72
17.081	1	1	1	2028.87
17.121	1	1	1	1693.49
17.161	1	1	1	530.989
17.201	1	1	1	1377.7
17.241	1	1	1	2240.27
17.281	1	1	1	2016.28
17.321	1	1	1	802.699
17.361	1	1	1	530.686
17.401	1	1	1	901.271
17.441	1	1	1	2250.07
17.481	1	1	1	406.208
17.521	1	1	1	711.495
17.561	1	1	1	2690.5
17.601	1	1	1	1363.69
17.641	1	1	1	2202.34
17.681	1	1	1	4530.29
17.721	1	1	1	1849.42
17.761	1	1	1	2861.79
17.801	1	1	1	663.479
17.841	1	1	1	1445.74
17.881	1	1	1	1700.37
17.921	1	1	1	2387.46
17.961	1	1	1	3180.28
18.001	1	1	1	1563.9
18.041	1	1	1	3073.28
18.081	1	1	1	2563.62
18.121	1	1	1	872.273
18.161	1	1	1	884.181
18.201	1	1	1	1221.95
18.241	1	1	1	2826.34
18.281	1	1	1	1790.1
18.321	1	1	1	1737.55
18.361	1	1	1	1998.88
18.401	1	1	1	811.059
18.441	1	1	1	2151.28
18.481	1	1	1	2163.52
18.521	1	1	1	2114.21
18.561	1	1	1	736.091
18.601	1	1	1	725.615
18.641	1	1	1	1226.09
18.681	1	1	1	1890.59
18.721	1	1	1	714.783
18.761	1	1	1	2595.48
18.801	1	1	1	1556.88
18.841	1	1	1	2278.19
18.881	1	1	1	1915.47
18.921	1	1	1	5643.15
18.961	1	1	1	1834.19
19.001	1	1	1	887.166
19.041	1	1	1	6219.09
19.081	1	1	1	821.881
19.121	1	1	1	2172.81
19.161	1	1	1	979.523
19.201	1	1	1	3033.14
19.241	1	1	1	3066.01
19.281	1	1	1	1439.66
19.321	1	1	1	820.569
19.361	1	1	1	3387.5
19.401	1	1	1	1560.82
19.441	1	1	1	765.691
19.481	1	1	1	2414.61
19.521	1	1	1	2403.61
19.561	1	1	1	626.251
19.601	1	1	1	417.244
19.641	1	1	1	1492.69
19.681	1	1	1	3773.02
19.721	1	1	1	1868.91
19.761	1	1	1	2119.21
19.801	1	1	1	1739.72
19.841	1	1	1	1706.18
19.881	1	1	1	1134.19
19.921	1	1	1	5239.27
19.961	1	1	1	4219.89
20.001	1	1	1	1595.15
20.041	1	1	1	669.428
20.081	1	1	1	1620.51
20.121	1	1	1	3312.93
20.161	1	1	1	2489.31
20.201	1	1	1	548.892
20.241	1	1	1	2968.61
20.281	1	1	1	958.493
20.321	1	1	1	671.58
20.361	1	1	1	1630.88
20.401	1	1	1	963.475
20.441	1	1	1	4117.72
20.481	1	1	1	1352.55
20.521	1	1	1	2099.48
20.561	1	1	1	1190.82
20.601	1	1	1	876.017
20.641	1	1	1	1151.68
20.681	1	1	1	2764.77
20.721	1	1	1	1279.03
20.761	1	1	1	1067.46
20.801	1	1	1	2265.09
20.841	1	1	1	2551.73
20.881	1	1	1	3204.86
20.921	1	1	1	1515.68
20.961	1	1	1	497.48
21.001	1	1	1	3083.68
21.041	1	1	1	1281.09
21.081	1	1	1	573.806
21.121	1	1	1	754.469
21.161	1	1	1	2562.38
21.201	1	1	1	815.605
21.241	1	1	1	741.033
21.281	1	1	1	584.621
21.321	1	1	1	2213.73
21.361	1	1	1	1359.54
21.401	1	1	1	463.656
21.441	1	1	1	618.893
21.481	1	1	1	3916.1
21.521	1	1	1	2893.27
21.561	1	1	1	1070.54
21.601	1	1	1	577.392
21.641	1	1	1	851.96
21.681	1	1	1	3272.38
21.721	1	1	1	3825.61
21.761	1	1	1	3097.72
21.801	1	1	1	3215.22
21.841	1	1	1	2145.84
21.881	1	1	1	5052.52
21.921	1	1	1	1634.97
21.961	1	1	1	4050.39
22.001	1	1	1	1178.31
22.041	1	1	1	2502.55
22.081	1	1	1	1829.2
22.121	1	1	1	1469.91
22.161	1	1	1	3315.05
22.201	1	1	1	1238.04
22.241	1	1	1	919.48
22.281	1	1	1	538.569
22.321	1	1	1	2082.84
22.361	1	1	1	2295.13
22.401	1	1	1	1906.62
22.441	1	1	1	2932.22
22.481	1	1	1	2053.05
22.521	1	1	1	1894.62
22.561	1	1	1	2174.4
22.601	1	1	1	3250.77
22.641	1	1	1	2032.53
22.681	1	1	1	717.706
22.721	1	1	1	2662.38
22.761	1	1	1	873.261
22.801	1	1	1	1188.87
22.841	1	1	1	2492.96
22.881	1	1	1	3038.2
22.921	1	1	1	2069.95
22.961	1	1	1	3711.61
23.001	1	1	1	3133.57
23.041	1	1	1	1735.25
23.081	1	1	1	2220.95
23.121	1	1	1	4395.22
23.161	1	1	1	3037.45
23.201	1	1	1	1969.04
23.241	1	1	1	811.545
23.281	1	1	1	546.272
23.321	1	1	1	1153.18
23.361	1	1	1	1274.79
23.401	1	1	1	1372.74
23.441	1	1	1	1229.94
23.481	1	1	1	1611.3
23.521	1	1	1	3257.06
23.561	1	1	1	2944.39
23.601	1	1	1	1301.04
23.641	1	1	1	2739.63
23.681	1	1	1	5421.95
23.721	1	1	1	1397.7
23.761	1	1	1	1214.14
23.801	1	1	1	913.381
23.841	1	1	1	1001.91
23.881	1	1	1	2227.98
23.921	1	1	1	4370.89
23.961	1	1	1	2095.56
24.001	1	1	1	3583.04
24.041	1	1	1	1207.15
24.081	1	1	1	1444.78
24.121	1	1	1	1297.73
24.161	1	1	1	2784.62
24.201	1	1	1	1175.67
24.241	1	1	1	492.598
24.281	1	1	1	1513.77
24.321	1	1	1	1802.84
24.361	1	1	1	1082.28
24.401	1	1	1	1346.91
24.441	1	1	1	483.01
24.481	1	1	1	2955.48
24.521	1	1	1	514.523
24.561	1	1	1	632.436
24.601	1	1	1	2445.62
24.641	1	1	1	1518.9
24.681	1	1	1	1567.4
24.721	1	1	1	1008.64
24.761	1	1	1	1957.04
24.801	1	1	1	2298.66
24.841	1	1	1	665.36
24.881	1	1	1	2586.65
24.921	1	1	1	1016.21
24.961	1	1	1	1231.63
25.001	1	1	1	642.696
25.041	1	1	1	2950.87
25.081	1	1	1	453.703
25.121	1	1	1	1613.85
25.161	1	1	1	1203.28
25.201	1	1	1	789.335
25.241	1	1	1	410.031
25.281	1	1	1	2250.54
25.321	1	1	1	2321.64
25.361	1	1	1	1170.09
25.401	1	1	1	3657.41
25.441	1	1	1	375.631
25.481	1	1	1	2595.07
25.521	1	1	1	3437.97
25.561	1	1	1	1279.49
25.601	1	1	1	3590.89
25.641	1	1	1	1785.1
25.681	1	1	1	1481.96
25.721	1	1	1	2422.52
25.761	1	1	1	1911.51
25.801	1	1	1	549.827
25.841	1	1	1	2980.88
25.881	1	1	1	2883.78
25.921	1	1	1	2603.63
25.961	1	1	1	1136.92
26.001	1	1	1	2104.85
26.041	1	1	1	1388.57
26.081	1	1	1	2232.58
26.121	1	1	1	2800.27
26.161	1	1	1	912.402
26.201	1	1	1	1743.95
26.241	1	1	1	981.976
26.281	1	1	1	1729.19
26.321	1	1	1	2253.85
26.361	1	1	1	1100.17
26.401	1	1	1	1589.35
26.441	1	1	1	2187.34
26.481	1	1	1	1710.86
26.521	1	1	1	1342.96
26.561	1	1	1	2057.79
26.601	1	1	1	877.193
26.641	1	1	1	1188.91
26.681	1	1	1	1693.88
26.721	1	1	1	1271.16
26.761	1	1	1	966.53
26.801	1	1	1	2249.17
26.841	1	1	1	1738.29
26.881	1	1	1	2004.27
26.921	1	1	1	1528.91
26.961	1	1	1	2921
27.001	1	1	1	1742.64
27.041	1	1	1	1229.59
27.081	1	1	1	4660.21
27.121	1	1	1	2624.21
27.161	1	1	1	4187.06
27.201	1	1	1	1830.89
27.241	1	1	1	878.135
27.281	1	1	1	608.031
27.321	1	1	1	642.599
27.361	1	1	1	630.136
27.401	1	1	1	1461.55
27.441	1	1	1	822.082
27.481	1	1	1	2370.64
27.521	1	1	1	1682.57
27.561	1	1	1	2777.53
27.601	1	1	1	747.839
27.641	1	1	1	653.351
27.681	1	1	1	1757.46
27.721	1	1	1	2713.38
27.761	1	1	1	2354.19
27.801	1	1	1	1647.24
27.841	1	1	1	1941.68
27.881	1	1	1	576.696
27.921	1	1	1	1796.03
27.961	1	1	1	1504.55
28.001	1	1	1	2842.24
28.041	1	1	1	1330.8
28.081	1	1	1	1414.06
28.121	1	1	1	1378.54
28.161	1	1	1	956.41
28.201	1	1	1	1331.88
28.241	1	1	1	3199.39
28.281	1	1	1	2098.09
28.321	1	1	1	1389.45
28.361	1	1	1	914.593
28.401	1	1	1	958.963
28.441	1	1	1	1062.12
28.481	1	1	1	1180.33
28.521	1	1	1	1000.74
28.561	1	1	1	1810.89
28.601	1	1	1	498.979
28.641	1	1	1	1723.16
28.681	1	1	1	1653.95
28.721	1	1	1	3024.75
28.761	1	1	1	1134.67
28.801	1	1	1	2294.44
28.841	1	1	1	1715.69
28.881	1	1	1	2060.98
28.921	1	1	1	2702.2
28.961	1	1	1	1905.53
29.001	1	1	1	1184.67
29.041	1	1	1	1792.82
29.081	1	1	1	494.384
29.121	1	1	1	2741.4
29.161	1	1	1	2158.59
29.201	1	1	1	1859
29.241	1	1	1	866.084
29.281	1	1	1	1562.34
29.321	1	1	1	2108.22
29.361	1	1	1	1682.84
29.401	1	1	1	1047.04
29.441	1	1	1	903.059
29.481	1	1	1	1347.83
29.521	1	1	1	1584.49
29.561	1	1	1	562.833
29.601	1	1	1	826.121
29.641	1	1	1	1431.77
29.681	1	1	1	878.954
29.721	1	1	1	2435.78
29.761	1	1	1	576.135
29.801	1	1	1	1409.55
29.841	1	1	1	2408.43
29.881	1	1	1	1172.61
29.921	1	1	1	2512.2
29.961	1	1	1	1789.75
30.001	1	1	1	977.595
30.041	1	1	1	2881.86
30.081	1	1	1	3373.64
30.121	1	1	1	1080.33
30.161	1	1	1	4381.28
30.201	1	1	1	5005.97
30.241	1	1	1	2410.37
30.281	1	1	1	1427.58
30.321	1	1	1	1133.41
30.361	1	1	1	2188.77
30.401	1	1	1	3202.64
30.441	1	1	1	2203.76
30.481	1	1	1	1451.62
30.521	1	1	1	3467.22
30.561	1	1	1	1880.67
30.601	1	1	1	1503.92
30.641	1	1	1	2658.15
30.681	1	1	1	538.024
30.721	1	1	1	1292.71
30.761	1	1	1	1794.41
30.801	1	1	1	1215.19
30.841	1	1	1	6206.41
30.881	1	1	1	1756.6
30.921	1	1	1	1417.98
30.961	1	1	1	2376.17
31.001	1	1	1	1090.11
31.041	1	1	1	1134.28
31.081	1	1	1	979.801
31.121	1	1	1	2031.32
31.161	1	1	1	1221.63
31.201	1	1	1	6120.42
31.241	1	1	1	1005.75
31.281	1	1	1	1073.19
31.321	1	1	1	3033.2
31.361	1	1	1	1280.47
31.401	1	1	1	2914.96
31.441	1	1	1	1076.09
31.481	1	1	1	2330.95
31.521	1	1	1	778.601
31.561	1	1	1	1119.92
31.601	1	1	1	765.138
31.641	1	1	1	1945.61
31.681	1	1	1	2528.79
31.721	1	1	1	1482.83
31.761	1	1	1	1018.73
31.801	1	1	1	1631.52
31.841	1	1	1	3909.85
31.881	1	1	1	3660.02
31.921	1	1	1	2457.52
31.961	1	1	1	2343.17
32.001	1	1	1	6004.63
32.041	1	1	1	2083.28
32.081	1	1	1	1045.9
32.121	1	1	1	800.385
32.161	1	1	1	2349.62
32.201	1	1	1	391.76
32.241	1	1	1	1193.78
32.281	1	1	1	986.824
32.321	1	1	1	2202.29
32.361	1	1	1	3798.14
32.401	1	1	1	369.74
32.441	1	1	1	1073.79
32.481	1	1	1	3230.52
32.521	1	1	1	766.274
32.561	1	1	1	1463.29
32.601	1	1	1	1069.49
32.641	1	1	1	2507.56
32.681	1	1	1	2725.11
32.721	1	1	1	3728.92
32.761	1	1	1	1778.66
32.801	1	1	1	3346.06
32.841	1	1	1	3911.27
32.881	1	1	1	2102.27
32.921	1	1	1	509.038
32.961	1	1	1	677.164
33.001	1	1	1	1597.76
33.041	1	1	1	1701.34
33.081	1	1	1	2901.94
33.121	1	1	1	1211.41
33.161	1	1	1	2109.01
33.201	1	1	1	3888.15
33.241	1	1	1	1713.56
33.281	1	1	1	1488.75
33.321	1	1	1	1132.7
33.361	1	1	1	1032.48
33.401	1	1	1	395.541
33.441	1	1	1	1724.1
33.481	1	1	1	1465.6
33.521	1	1	1	1497.25
33.561	1	1	1	662.405
33.601	1	1	1	832.941
33.641	1	1	1	1563.9
33.681	1	1	1	3073.28
33.721	1	1	1	2563.62
33.761	1	1	1	872.273
33.801	1	1	1	884.181
33.841	1	1	1	1221.95
33.881	1	1	1	2826.34
33.921	1	1	1	1790.1
33.961	1	1	1	1737.55
34.001	1	1	1	1700.44
34.041	1	1	1	1355.91
34.081	1	1	1	2039.32
34.121	1	1	1	3391.85
34.161	1	1	1	1495.28
34.201	1	1	1	2528.1
34.241	1	1	1	1883.32
34.281	1	1	1	3802.07
34.321	1	1	1	3131.03
34.361	1	1	1	1917.07
34.401	1	1	1	514.523
34.441	1	1	1	632.436
34.481	1	1	1	2445.62
34.521	1	1	1	2078.15
34.561	1	1	1	983.19
34.601	1	1	1	4047.59
34.641	1	1	1	1221.94
34.681	1	1	1	1037.11
34.721	1	1	1	9035.5
34.761	1	1	1	500.467
34.801	1	1	1	2116.63
34.841	1	1	1	1147.5
34.881	1	1	1	2968.76
34.921	1	1	1	3359.2
34.961	1	1	1	1914.86
35.001	1	1	1	1345.13
35.041	1	1	1	751.112
35.081	1	1	1	2254.07
35.121	1	1	1	2258.64
35.161	1	1	1	3576.2
35.201	1	1	1	623.181
35.241	1	1	1	2280.42
35.281	1	1	1	722.279
35.321	1	1	1	1573.4
35.361	1	1	1	1335.99
35.401	1	1	1	2297.35
35.441	1	1	1	1511.82
35.481	1	1	1	3553.38
35.521	1	1	1	1262.92
35.561	1	1	1	1915.61
35.601	1	1	1	875.814
35.641	1	1	1	1964.24
35.681	1	1	1	4060.56
35.721	1	1	1	1369.52
35.761	1	1	1	1516.51
35.801	1	1	1	1311.78
35.841	1	1	1	3292.62
35.881	1	1	1	3509.09
35.921	1	1	1	637.22
35.961	1	1	1	3254.2
36.001	1	1	1	3112.64
36.041	1	1	1	3349.15
36.081	1	1	1	3110.96
36.121	1	1	1	868.449
36.161	1	1	1	987.054
36.201	1	1	1	562.46
36.241	1	1	1	1416.54
36.281	1	1	1	2941.82
36.321	1	1	1	2998.69
36.361	1	1	1	2705.47
36.401	1	1	1	1065.68
36.441	1	1	1	527.48
36.481	1	1	1	3633.02
36.521	1	1	1	1032.67
36.561	1	1	1	811.294
36.601	1	1	1	1591.98
36.641	1	1	1	886.45
36.681	1	1	1	1488.6
36.721	1	1	1	1815.83
36.761	1	1	1	1577.39
36.801	1	1	1	1701.41
36.841	1	1	1	2651.39
36.881	1	1	1	779.597
36.921	1	1	1	1967.18
36.961	1	1	1	1248.57
37.001	1	1	1	1550.11
37.041	1	1	1	1574.7
37.081	1	1	1	1835.25
37.121	1	1	1	546.938
37.161	1	1	1	1262.13
37.201	1	1	1	2406.83
37.241	1	1	1	3133.57
37.281	1	1	1	1735.25
37.321	1	1	1	2220.95
37.361	1	1	1	4395.22
37.401	1	1	1	3037.45
37.441	1	1	1	1969.04
37.481	1	1	1	811.545
37.521	1	1	1	2675.87
37.561	1	1	1	1734.72
37.601	1	1	1	2018.86
37.641	1	1	1	953.482
37.681	1	1	1	2727.17
37.721	1	1	1	853.576
37.761	1	1	1	1465.2
37.801	1	1	1	645.945
