% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
4716	1	1	1	0	0	349	0	1
4717	1	1	1	0	0	349	0	1
4718	1	1	1	0	0	349	0	1
4719	1	1	1	0	18	4107	0	1
4767	1	1	1	0	26	7708	0	1
4768	1	1	1	0	26	7708	0	1
4769	1	1	1	0	26	7708	0	1
4770	1	1	1	0	26	7708	0	1
4771	1	1	1	0	26	7708	0	1
4772	1	1	1	0	26	7708	0	1
4822	1	1	1	0	14	3182	0	1
4823	1	1	1	0	14	3182	0	1
4824	1	1	1	0	14	3182	0	1
4825	1	1	1	0	14	3182	0	1
4826	1	1	1	0	14	3182	0	1
4827	1	1	1	0	14	3182	0	1
4877	1	1	1	0	2	573	0	1
4878	1	1	1	0	2	573	0	1
4879	1	1	1	0	2	573	0	1
4880	1	1	1	0	2	573	0	1
4881	1	1	1	0	2	573	0	1
4882	1	1	1	0	2	573	0	1
4883	1	1	1	0	2	573	0	1
4884	1	1	1	0	14	3182	0	1
4932	1	1	1	0	14	3182	0	1
4933	1	1	1	0	14	3182	0	1
4934	1	1	1	0	14	3182	0	1
4935	1	1	1	0	14	3182	0	1
4936	1	1	1	0	14	3182	0	1
4937	1	1	1	0	14	3182	0	1
4938	1	1	1	0	14	3182	0	1
4939	1	1	1	0	14	3182	0	1
4987	1	1	1	0	18	4107	0	1
4988	1	1	1	0	18	4107	0	1
4989	1	1	1	0	18	4107	0	1
4990	1	1	1	0	18	4107	0	1
4991	1	1	1	0	18	4107	0	1
4992	1	1	1	0	18	4107	0	1
5042	1	1	1	0	20	4904	0	1
5043	1	1	1	0	20	4904	0	1
5044	1	1	1	0	20	4904	0	1
5045	1	1	1	0	20	4904	0	1
5046	1	1	1	0	20	4904	0	1
5047	1	1	1	0	8	1764	0	1
5048	1	1	1	0	8	1764	0	1
5127	1	1	1	0	14	3182	0	1
5182	1	1	1	0	8	1764	0	1
5183	1	1	1	0	8	1764	0	1
5184	1	1	1	0	8	1764	0	1
5185	1	1	1	0	8	1764	0	1
5186	1	1	1	0	8	1764	0	1
5187	1	1	1	0	8	1764	0	1
5188	1	1	1	0	8	1764	0	1
5237	1	1	1	0	22	5861	0	1
5238	1	1	1	0	22	5861	0	1
5239	1	1	1	0	22	5861	0	1
5240	1	1	1	0	22	5861	0	1
5241	1	1	1	0	22	5861	0	1
5242	1	1	1	0	22	5861	0	1
5292	1	1	1	0	18	4107	0	1
5293	1	1	1	0	18	4107	0	1
5294	1	1	1	0	18	4107	0	1
5295	1	1	1	0	18	4107	0	1
5296	1	1	1	0	18	4107	0	1
5297	1	1	1	0	18	4107	0	1
5347	1	1	1	0	12	2481	0	1
5348	1	1	1	0	12	2481	0	1
5349	1	1	1	0	12	2481	0	1
5350	1	1	1	0	12	2481	0	1
5351	1	1	1	0	12	2481	0	1
5352	1	1	1	0	12	2481	0	1
5353	1	1	1	0	12	2481	0	1
5402	1	1	1	0	20	4904	0	1
5403	1	1	1	0	20	4904	0	1
5404	1	1	1	0	20	4904	0	1
5405	1	1	1	0	20	4904	0	1
5406	1	1	1	0	20	4904	0	1
5407	1	1	1	0	6	1287	0	1
5408	1	1	1	0	6	1287	0	1
5409	1	1	1	0	10	1980	0	1
5457	1	1	1	0	14	3182	0	1
5458	1	1	1	0	14	3182	0	1
5459	1	1	1	0	14	3182	0	1
5460	1	1	1	0	14	3182	0	1
5461	1	1	1	0	14	3182	0	1
5462	1	1	1	0	14	3182	0	1
5512	1	1	1	0	0	349	0	1
5513	1	1	1	0	0	349	0	1
5514	1	1	1	0	0	349	0	1
5515	1	1	1	0	0	349	0	1
5516	1	1	1	0	0	349	0	1
5517	1	1	1	0	0	349	0	1
5518	1	1	1	0	0	349	0	1
5519	1	1	1	0	18	4107	0	1
5567	1	1	1	0	0	349	0	1
5568	1	1	1	0	0	349	0	1
5569	1	1	1	0	0	349	0	1
5570	1	1	1	0	0	349	0	1
5571	1	1	1	0	0	349	0	1
5572	1	1	1	0	0	349	0	1
5573	1	1	1	0	0	349	0	1
5574	1	1	1	0	4	903	0	1
5575	1	1	1	0	6	1287	0	1
5622	1	1	1	0	8	1764	0	1
5623	1	1	1	0	8	1764	0	1
5624	1	1	1	0	8	1764	0	1
5625	1	1	1	0	8	1764	0	1
5626	1	1	1	0	8	1764	0	1
5627	1	1	1	0	8	1764	0	1
5628	1	1	1	0	8	1764	0	1
5677	1	1	1	0	4	903	0	1
5678	1	1	1	0	4	903	0	1
5679	1	1	1	0	4	903	0	1
5680	1	1	1	0	4	903	0	1
5681	1	1	1	0	4	903	0	1
5682	1	1	1	0	4	903	0	1
5683	1	1	1	0	4	903	0	1
5684	1	1	1	0	14	3182	0	1
