% time	cellId	IMSI	RNTI	rsrp	sinr
0.134214	1	1	1	2.0575e-16	3253.19
0.134214	1	1	1	2.0575e-16	3253.19
0.136214	1	1	1	2.27957e-16	3604.31
0.136214	1	1	1	2.27957e-16	3604.31
0.138214	1	1	1	2.5265e-16	3994.75
0.138214	1	1	1	2.5265e-16	3994.75
0.140214	1	1	1	2.79669e-16	4421.95
0.140214	1	1	1	2.79669e-16	4421.95
0.142214	1	1	1	3.0883e-16	4883.03
0.142214	1	1	1	3.0883e-16	4883.03
0.144214	1	1	1	3.39923e-16	5374.65
0.144214	1	1	1	3.39923e-16	5374.65
0.146214	1	1	1	3.72684e-16	5892.66
0.146214	1	1	1	3.72684e-16	5892.66
0.148214	1	1	1	4.06895e-16	6433.58
0.148214	1	1	1	4.06895e-16	6433.58
0.150214	1	1	1	4.42296e-16	6993.31
0.150214	1	1	1	4.42296e-16	6993.31
0.152214	1	1	1	4.78615e-16	7567.57
0.152214	1	1	1	4.78615e-16	7567.57
0.154214	1	1	1	5.15576e-16	8151.97
0.154214	1	1	1	5.15576e-16	8151.97
0.156214	1	1	1	5.52895e-16	8742.04
0.156214	1	1	1	5.52895e-16	8742.04
0.158214	1	1	1	5.90291e-16	9333.32
0.158214	1	1	1	5.90291e-16	9333.32
0.160214	1	1	1	6.27482e-16	9921.36
0.160214	1	1	1	6.27482e-16	9921.36
0.162214	1	1	1	6.64191e-16	10501.8
0.162214	1	1	1	6.64191e-16	10501.8
0.164214	1	1	1	7.00212e-16	11071.3
0.164214	1	1	1	7.00212e-16	11071.3
0.166214	1	1	1	7.35247e-16	11625.3
0.166214	1	1	1	7.35247e-16	11625.3
0.168214	1	1	1	7.6901e-16	12159.1
0.168214	1	1	1	7.6901e-16	12159.1
0.170214	1	1	1	8.01261e-16	12669
0.170214	1	1	1	8.01261e-16	12669
0.172214	1	1	1	8.31722e-16	13150.7
0.172214	1	1	1	8.31722e-16	13150.7
0.174214	1	1	1	8.60066e-16	13598.8
0.174214	1	1	1	8.60066e-16	13598.8
0.176214	1	1	1	8.86281e-16	14013.3
0.176214	1	1	1	8.86281e-16	14013.3
0.178214	1	1	1	9.10214e-16	14391.8
0.178214	1	1	1	9.10214e-16	14391.8
0.180214	1	1	1	9.31739e-16	14732.1
0.180214	1	1	1	9.31739e-16	14732.1
0.182214	1	1	1	9.50797e-16	15033.4
0.182214	1	1	1	9.50797e-16	15033.4
0.184214	1	1	1	9.67343e-16	15295
0.184214	1	1	1	9.67343e-16	15295
0.186214	1	1	1	9.81233e-16	15514.7
0.186214	1	1	1	9.81233e-16	15514.7
0.188214	1	1	1	9.9243e-16	15691.7
0.188214	1	1	1	9.9243e-16	15691.7
0.190214	1	1	1	1.00093e-15	15826
0.190214	1	1	1	1.00093e-15	15826
0.192214	1	1	1	1.00674e-15	15917.9
0.192214	1	1	1	1.00674e-15	15917.9
0.194214	1	1	1	1.00991e-15	15968
0.194214	1	1	1	1.00991e-15	15968
0.196214	1	1	1	1.01051e-15	15977.5
0.196214	1	1	1	1.01051e-15	15977.5
0.198214	1	1	1	1.00862e-15	15947.7
0.198214	1	1	1	1.00862e-15	15947.7
0.200214	1	1	1	1.00427e-15	15879
0.200214	1	1	1	1.00427e-15	15879
0.202214	1	1	1	9.97689e-16	15774.8
0.202214	1	1	1	9.97689e-16	15774.8
0.204214	1	1	1	9.88995e-16	15637.4
0.204214	1	1	1	9.88995e-16	15637.4
0.206214	1	1	1	9.78339e-16	15468.9
0.206214	1	1	1	9.78339e-16	15468.9
0.208214	1	1	1	9.65879e-16	15271.9
0.208214	1	1	1	9.65879e-16	15271.9
0.210214	1	1	1	9.51788e-16	15049.1
0.210214	1	1	1	9.51788e-16	15049.1
0.212214	1	1	1	9.3625e-16	14803.4
0.212214	1	1	1	9.3625e-16	14803.4
0.214214	1	1	1	9.19456e-16	14537.9
0.214214	1	1	1	9.19456e-16	14537.9
0.216214	1	1	1	9.01606e-16	14255.6
0.216214	1	1	1	9.01606e-16	14255.6
0.218214	1	1	1	8.82901e-16	13959.9
0.218214	1	1	1	8.82901e-16	13959.9
0.220214	1	1	1	8.63555e-16	13654
