% time	cellId	IMSI	RNTI	sinrLinear
9.041	1	1	1	375.822
9.081	1	1	1	315.28
9.121	1	1	1	344.001
9.161	1	1	1	883.147
9.201	1	1	1	394.38
9.241	1	1	1	411.625
9.281	1	1	1	748.115
9.321	1	1	1	296.623
9.361	1	1	1	698.57
9.401	1	1	1	434.366
9.441	1	1	1	165.536
9.481	1	1	1	453.832
9.521	1	1	1	352.296
9.561	1	1	1	107.539
9.601	1	1	1	154.905
9.641	1	1	1	218.384
9.681	1	1	1	182.674
9.721	1	1	1	112.157
9.761	1	1	1	337.949
9.801	1	1	1	323.221
9.841	1	1	1	229.184
9.881	1	1	1	440.719
9.921	1	1	1	420.57
9.961	1	1	1	106.992
10.001	1	1	1	642.76
10.041	1	1	1	273.855
10.081	1	1	1	111.407
10.121	1	1	1	162.493
10.161	1	1	1	228.879
10.201	1	1	1	155.655
10.241	1	1	1	138.482
10.281	1	1	1	365.426
10.321	1	1	1	292.358
10.361	1	1	1	248.828
10.401	1	1	1	475.489
10.441	1	1	1	361.803
10.481	1	1	1	103.79
10.521	1	1	1	566.126
10.561	1	1	1	580.113
10.601	1	1	1	210.382
10.641	1	1	1	394.411
10.681	1	1	1	906.283
10.721	1	1	1	1124.3
10.761	1	1	1	842.763
10.801	1	1	1	270.024
10.841	1	1	1	646.262
10.881	1	1	1	1669.18
10.921	1	1	1	1591.18
10.961	1	1	1	775.235
11.001	1	1	1	322.453
11.041	1	1	1	239.381
11.081	1	1	1	143.1
11.121	1	1	1	293.117
11.161	1	1	1	664.336
11.201	1	1	1	686.413
11.241	1	1	1	827.41
11.281	1	1	1	779.738
11.321	1	1	1	242.834
11.361	1	1	1	615.459
11.401	1	1	1	1016.88
11.441	1	1	1	419.627
11.481	1	1	1	719.024
11.521	1	1	1	560.314
11.561	1	1	1	639.098
11.601	1	1	1	335.441
11.641	1	1	1	348.188
11.681	1	1	1	555.254
11.721	1	1	1	197.95
11.761	1	1	1	304.833
11.801	1	1	1	311.369
11.841	1	1	1	124.007
11.881	1	1	1	452.699
11.921	1	1	1	571.31
11.961	1	1	1	422.513
12.001	1	1	1	301.196
12.041	1	1	1	304.507
12.081	1	1	1	243.028
12.121	1	1	1	51.64
12.161	1	1	1	243.292
12.201	1	1	1	511.565
12.241	1	1	1	327.707
12.281	1	1	1	186.048
12.321	1	1	1	130.136
12.361	1	1	1	258.488
12.401	1	1	1	242.123
12.441	1	1	1	124.124
12.481	1	1	1	359.571
12.521	1	1	1	416.131
12.561	1	1	1	927.035
12.601	1	1	1	598.951
12.641	1	1	1	196.195
12.681	1	1	1	603.14
12.721	1	1	1	542.44
12.761	1	1	1	195.985
12.801	1	1	1	444.309
12.841	1	1	1	946.525
12.881	1	1	1	1121.65
12.921	1	1	1	784.303
12.961	1	1	1	245.385
13.001	1	1	1	359.374
13.041	1	1	1	145.289
13.081	1	1	1	506.38
13.121	1	1	1	637.143
13.161	1	1	1	277.16
13.201	1	1	1	527.174
13.241	1	1	1	820.882
13.281	1	1	1	635.49
13.321	1	1	1	529.011
13.361	1	1	1	440.428
13.401	1	1	1	287.083
13.441	1	1	1	214.32
13.481	1	1	1	139.108
13.521	1	1	1	396.925
13.561	1	1	1	259.74
13.601	1	1	1	501.822
13.641	1	1	1	811.468
13.681	1	1	1	745.852
13.721	1	1	1	1008.08
13.761	1	1	1	1181.89
13.801	1	1	1	472.319
13.841	1	1	1	218.977
13.881	1	1	1	622.088
13.921	1	1	1	398.55
13.961	1	1	1	150.716
14.001	1	1	1	613.514
14.041	1	1	1	1004.71
14.081	1	1	1	427.486
14.121	1	1	1	463.312
14.161	1	1	1	378.068
14.201	1	1	1	129.438
14.241	1	1	1	386.609
14.281	1	1	1	434.668
14.321	1	1	1	355.692
14.361	1	1	1	377.222
14.401	1	1	1	210.024
14.441	1	1	1	327.225
14.481	1	1	1	543.018
14.521	1	1	1	807.702
14.561	1	1	1	377.243
14.601	1	1	1	994.52
14.641	1	1	1	836.47
14.681	1	1	1	422.184
14.721	1	1	1	496.366
14.761	1	1	1	107.036
14.801	1	1	1	221.8
14.841	1	1	1	233.263
14.881	1	1	1	108.871
14.921	1	1	1	283.177
14.961	1	1	1	350.841
15.001	1	1	1	619.549
15.041	1	1	1	1029.92
15.081	1	1	1	1111.63
15.121	1	1	1	686.978
15.161	1	1	1	506.131
15.201	1	1	1	414.639
15.241	1	1	1	376.837
15.281	1	1	1	484.813
15.321	1	1	1	612.397
15.361	1	1	1	344.557
15.401	1	1	1	294.818
15.441	1	1	1	324.797
15.481	1	1	1	62.1326
15.521	1	1	1	280.237
15.561	1	1	1	847.893
15.601	1	1	1	501.362
15.641	1	1	1	322.087
15.681	1	1	1	778.958
15.721	1	1	1	322.979
15.761	1	1	1	629.555
15.801	1	1	1	537.428
15.841	1	1	1	132.473
15.881	1	1	1	446.911
15.921	1	1	1	321.494
15.961	1	1	1	566.02
16.001	1	1	1	432.388
16.041	1	1	1	296.306
16.081	1	1	1	172.922
16.121	1	1	1	606.267
16.161	1	1	1	554.434
16.201	1	1	1	268.367
16.241	1	1	1	633.759
16.281	1	1	1	804.346
16.321	1	1	1	591.683
16.361	1	1	1	521.357
16.401	1	1	1	401.27
16.441	1	1	1	269.067
16.481	1	1	1	190.448
16.521	1	1	1	113.543
16.561	1	1	1	503.532
16.601	1	1	1	591.978
16.641	1	1	1	284.255
16.681	1	1	1	477.779
16.721	1	1	1	365.384
16.761	1	1	1	182.051
16.801	1	1	1	365.961
16.841	1	1	1	241.896
16.881	1	1	1	237.582
16.921	1	1	1	461.954
16.961	1	1	1	220.831
17.001	1	1	1	270.588
17.041	1	1	1	525.847
17.081	1	1	1	331.988
17.121	1	1	1	410.461
17.161	1	1	1	478.506
17.201	1	1	1	285.704
17.241	1	1	1	355.567
17.281	1	1	1	187.563
17.321	1	1	1	212.692
17.361	1	1	1	498.45
17.401	1	1	1	585.987
17.441	1	1	1	313.086
17.481	1	1	1	557.415
17.521	1	1	1	627.161
17.561	1	1	1	244.9
17.601	1	1	1	326.492
17.641	1	1	1	839.698
17.681	1	1	1	1119.31
17.721	1	1	1	921.807
17.761	1	1	1	327.086
17.801	1	1	1	504.771
17.841	1	1	1	1558.71
17.881	1	1	1	1682.62
17.921	1	1	1	896.09
17.961	1	1	1	283.912
18.001	1	1	1	1156.73
18.041	1	1	1	739.336
18.081	1	1	1	522.502
18.121	1	1	1	425.534
18.161	1	1	1	377.944
18.201	1	1	1	454.577
18.241	1	1	1	618.254
18.281	1	1	1	391.459
18.321	1	1	1	273.857
18.361	1	1	1	349.472
18.401	1	1	1	87.7146
18.441	1	1	1	141.157
18.481	1	1	1	243.876
18.521	1	1	1	478.115
18.561	1	1	1	349.584
18.601	1	1	1	135.205
18.641	1	1	1	405.688
18.681	1	1	1	424.75
18.721	1	1	1	358.196
18.761	1	1	1	370.36
18.801	1	1	1	201.204
18.841	1	1	1	352.786
18.881	1	1	1	535.988
18.921	1	1	1	208.602
18.961	1	1	1	108.224
19.001	1	1	1	1123.6
19.041	1	1	1	814.055
19.081	1	1	1	256.216
19.121	1	1	1	698.011
19.161	1	1	1	1699.25
19.201	1	1	1	1556.7
19.241	1	1	1	736.485
19.281	1	1	1	240.063
19.321	1	1	1	483.556
19.361	1	1	1	597.283
19.401	1	1	1	205.296
19.441	1	1	1	671.209
19.481	1	1	1	657.523
19.521	1	1	1	773.713
19.561	1	1	1	491.85
19.601	1	1	1	698.109
19.641	1	1	1	652.026
19.681	1	1	1	802.403
19.721	1	1	1	1190.79
19.761	1	1	1	855.671
19.801	1	1	1	557.77
19.841	1	1	1	449.143
19.881	1	1	1	385.168
19.921	1	1	1	410.725
19.961	1	1	1	598.178
20.001	1	1	1	352.526
20.041	1	1	1	93.0801
20.081	1	1	1	135.399
20.121	1	1	1	245.871
20.161	1	1	1	175.371
20.201	1	1	1	338.868
20.241	1	1	1	294.058
20.281	1	1	1	363.582
20.321	1	1	1	334.096
20.361	1	1	1	309.381
20.401	1	1	1	869.518
20.441	1	1	1	446.394
20.481	1	1	1	364.658
20.521	1	1	1	199.27
20.561	1	1	1	130.304
20.601	1	1	1	232.731
20.641	1	1	1	268.548
20.681	1	1	1	117.359
20.721	1	1	1	318.247
20.761	1	1	1	529.328
20.801	1	1	1	648.622
20.841	1	1	1	408.586
20.881	1	1	1	287.37
20.921	1	1	1	568.929
20.961	1	1	1	261.7
21.001	1	1	1	216.879
21.041	1	1	1	633.022
21.081	1	1	1	501.267
21.121	1	1	1	189.101
21.161	1	1	1	496.855
21.201	1	1	1	983.076
21.241	1	1	1	1113.84
21.281	1	1	1	722.158
21.321	1	1	1	233.316
21.361	1	1	1	863.102
21.401	1	1	1	1766.78
21.441	1	1	1	1444.3
21.481	1	1	1	625.747
21.521	1	1	1	509.276
21.561	1	1	1	272.763
21.601	1	1	1	224.703
21.641	1	1	1	370.693
21.681	1	1	1	192.549
21.721	1	1	1	314.543
21.761	1	1	1	441.111
21.801	1	1	1	143.613
21.841	1	1	1	189.119
21.881	1	1	1	227.147
21.921	1	1	1	236.382
21.961	1	1	1	481.168
22.001	1	1	1	667.5
22.041	1	1	1	233.584
22.081	1	1	1	760.511
22.121	1	1	1	415.939
22.161	1	1	1	501.978
22.201	1	1	1	669.35
22.241	1	1	1	131.303
22.281	1	1	1	400.377
22.321	1	1	1	351.197
22.361	1	1	1	483.463
22.401	1	1	1	590.004
22.441	1	1	1	177.055
22.481	1	1	1	126.726
22.521	1	1	1	712.853
22.561	1	1	1	542.179
22.601	1	1	1	487.051
22.641	1	1	1	325.995
22.681	1	1	1	241.082
22.721	1	1	1	144.787
22.761	1	1	1	283.734
22.801	1	1	1	659.086
22.841	1	1	1	686.986
22.881	1	1	1	821.525
22.921	1	1	1	790.657
22.961	1	1	1	249.719
23.001	1	1	1	679.197
23.041	1	1	1	1303.58
23.081	1	1	1	655.146
23.121	1	1	1	671.506
23.161	1	1	1	688.412
23.201	1	1	1	507.448
23.241	1	1	1	744.87
23.281	1	1	1	616.005
23.321	1	1	1	978.199
23.361	1	1	1	1143.51
23.401	1	1	1	721.004
23.441	1	1	1	516.902
23.481	1	1	1	421.739
23.521	1	1	1	388.277
23.561	1	1	1	249.738
23.601	1	1	1	207.487
23.641	1	1	1	146.414
23.681	1	1	1	173.604
23.721	1	1	1	133.351
23.761	1	1	1	278.777
23.801	1	1	1	849.947
23.841	1	1	1	842.906
23.881	1	1	1	285.687
23.921	1	1	1	254.697
23.961	1	1	1	524.855
24.001	1	1	1	707.184
24.041	1	1	1	720.895
24.081	1	1	1	897.223
24.121	1	1	1	472.468
24.161	1	1	1	294.266
24.201	1	1	1	976.863
24.241	1	1	1	717.477
24.281	1	1	1	415.554
24.321	1	1	1	1050.43
24.361	1	1	1	752.041
24.401	1	1	1	431.306
24.441	1	1	1	466.601
24.481	1	1	1	78.7948
24.521	1	1	1	484.628
24.561	1	1	1	269.436
24.601	1	1	1	502.092
24.641	1	1	1	448.265
24.681	1	1	1	398.54
24.721	1	1	1	475.339
24.761	1	1	1	388.058
24.801	1	1	1	260.403
24.841	1	1	1	523.063
24.881	1	1	1	814.7
24.921	1	1	1	745.537
24.961	1	1	1	1031.08
25.001	1	1	1	1123.37
25.041	1	1	1	422.73
25.081	1	1	1	835.004
25.121	1	1	1	746.677
25.161	1	1	1	188.821
25.201	1	1	1	523.263
25.241	1	1	1	612.943
25.281	1	1	1	231.782
25.321	1	1	1	348.059
25.361	1	1	1	862.708
25.401	1	1	1	1122.23
25.441	1	1	1	896.655
25.481	1	1	1	305.624
25.521	1	1	1	781.309
25.561	1	1	1	347.73
25.601	1	1	1	588.477
25.641	1	1	1	585.884
25.681	1	1	1	125.036
25.721	1	1	1	436.1
25.761	1	1	1	328.213
25.801	1	1	1	539.86
25.841	1	1	1	536.439
25.881	1	1	1	142.103
25.921	1	1	1	135.806
25.961	1	1	1	187.348
26.001	1	1	1	725.912
26.041	1	1	1	209.333
26.081	1	1	1	331.253
26.121	1	1	1	515.987
26.161	1	1	1	307.125
26.201	1	1	1	453.58
26.241	1	1	1	440.436
26.281	1	1	1	286.68
26.321	1	1	1	349.355
26.361	1	1	1	156.547
26.401	1	1	1	261.388
26.441	1	1	1	534.642
26.481	1	1	1	561.864
26.521	1	1	1	237.845
26.561	1	1	1	272.671
26.601	1	1	1	543.481
26.641	1	1	1	302.439
26.681	1	1	1	90.5335
26.721	1	1	1	196.005
26.761	1	1	1	209.342
26.801	1	1	1	140.618
26.841	1	1	1	198.142
26.881	1	1	1	546.026
26.921	1	1	1	237.914
26.961	1	1	1	118.601
27.001	1	1	1	933.21
27.041	1	1	1	425.101
27.081	1	1	1	942.742
27.121	1	1	1	560.872
27.161	1	1	1	205.24
27.201	1	1	1	619.009
27.241	1	1	1	522.202
27.281	1	1	1	191.573
27.321	1	1	1	470.318
27.361	1	1	1	965.277
27.401	1	1	1	1118.41
27.441	1	1	1	753.625
27.481	1	1	1	237.701
27.521	1	1	1	373.435
27.561	1	1	1	211.887
27.601	1	1	1	277.743
27.641	1	1	1	456.741
27.681	1	1	1	174.798
27.721	1	1	1	164.904
27.761	1	1	1	241.269
27.801	1	1	1	209.418
27.841	1	1	1	473.666
27.881	1	1	1	253.82
27.921	1	1	1	295.311
27.961	1	1	1	683.376
28.001	1	1	1	435.767
28.041	1	1	1	273.007
28.081	1	1	1	402.436
28.121	1	1	1	774.4
28.161	1	1	1	763.204
28.201	1	1	1	897.01
28.241	1	1	1	1226.78
28.281	1	1	1	678.451
28.321	1	1	1	172.746
28.361	1	1	1	549.963
28.401	1	1	1	509.118
28.441	1	1	1	158.891
28.481	1	1	1	256.426
28.521	1	1	1	689.948
28.561	1	1	1	685.786
28.601	1	1	1	860.872
28.641	1	1	1	703.616
28.681	1	1	1	218.449
28.721	1	1	1	735.224
28.761	1	1	1	958.706
28.801	1	1	1	374.485
28.841	1	1	1	833.048
28.881	1	1	1	987.913
28.921	1	1	1	443.568
28.961	1	1	1	516.048
29.001	1	1	1	788.217
29.041	1	1	1	894.259
29.081	1	1	1	343.475
29.121	1	1	1	219.556
29.161	1	1	1	514.844
29.201	1	1	1	370.407
29.241	1	1	1	366.497
29.281	1	1	1	504.557
29.321	1	1	1	298.998
29.361	1	1	1	348.782
29.401	1	1	1	227.013
29.441	1	1	1	173.056
29.481	1	1	1	455.613
29.521	1	1	1	783.849
29.561	1	1	1	1173.1
29.601	1	1	1	963.6
29.641	1	1	1	232.312
29.681	1	1	1	390.282
29.721	1	1	1	619.372
29.761	1	1	1	236.067
29.801	1	1	1	196.671
29.841	1	1	1	313.526
29.881	1	1	1	299.358
29.921	1	1	1	190.995
29.961	1	1	1	48.1182
30.001	1	1	1	598.271
30.041	1	1	1	376.689
30.081	1	1	1	144.745
30.121	1	1	1	281.084
30.161	1	1	1	428.899
30.201	1	1	1	311.077
30.241	1	1	1	163.14
30.281	1	1	1	586.408
30.321	1	1	1	574.88
30.361	1	1	1	266.388
30.401	1	1	1	610.832
30.441	1	1	1	810.42
30.481	1	1	1	600.326
30.521	1	1	1	689.679
30.561	1	1	1	402.039
30.601	1	1	1	341.827
30.641	1	1	1	764.431
30.681	1	1	1	736.894
30.721	1	1	1	549.155
30.761	1	1	1	497.647
30.801	1	1	1	341.114
30.841	1	1	1	247.49
30.881	1	1	1	152.899
30.921	1	1	1	248.598
30.961	1	1	1	634.141
31.001	1	1	1	373.349
31.041	1	1	1	203.406
31.081	1	1	1	292.307
31.121	1	1	1	451.619
31.161	1	1	1	161.428
31.201	1	1	1	174.55
31.241	1	1	1	235.932
31.281	1	1	1	219.261
31.321	1	1	1	478.135
31.361	1	1	1	237.043
31.401	1	1	1	319.015
31.441	1	1	1	683.504
31.481	1	1	1	348.77
31.521	1	1	1	465.496
31.561	1	1	1	135.686
31.601	1	1	1	323.208
31.641	1	1	1	788.315
31.681	1	1	1	622.37
31.721	1	1	1	440.318
31.761	1	1	1	365.526
31.801	1	1	1	162.959
31.841	1	1	1	269.429
31.881	1	1	1	430.782
31.921	1	1	1	265.187
31.961	1	1	1	564.387
32.001	1	1	1	1075.94
32.041	1	1	1	575.001
32.081	1	1	1	257.815
32.121	1	1	1	1123.2
32.161	1	1	1	1805.31
32.201	1	1	1	1258.31
32.241	1	1	1	478.584
32.281	1	1	1	252.428
32.321	1	1	1	625.336
32.361	1	1	1	423.527
32.401	1	1	1	283.826
32.441	1	1	1	823.239
32.481	1	1	1	441.561
32.521	1	1	1	146.185
32.561	1	1	1	452.887
32.601	1	1	1	318.803
32.641	1	1	1	589.477
32.681	1	1	1	471.124
32.721	1	1	1	120.065
32.761	1	1	1	143.82
32.801	1	1	1	198.874
32.841	1	1	1	214.87
32.881	1	1	1	98.3633
32.921	1	1	1	281.062
32.961	1	1	1	361.137
33.001	1	1	1	360.75
33.041	1	1	1	117.385
33.081	1	1	1	112.815
33.121	1	1	1	251.828
33.161	1	1	1	170.799
33.201	1	1	1	325.792
33.241	1	1	1	304.295
33.281	1	1	1	345.819
33.321	1	1	1	357.885
33.361	1	1	1	271.87
33.401	1	1	1	839.042
33.441	1	1	1	519.89
33.481	1	1	1	309.284
33.521	1	1	1	742.593
33.561	1	1	1	617.308
33.601	1	1	1	951.284
33.641	1	1	1	1156.73
33.681	1	1	1	739.336
33.721	1	1	1	522.502
33.761	1	1	1	425.534
33.801	1	1	1	377.944
33.841	1	1	1	454.577
33.881	1	1	1	618.254
33.921	1	1	1	391.459
33.961	1	1	1	273.857
34.001	1	1	1	210.339
34.041	1	1	1	454.579
34.081	1	1	1	263.797
34.121	1	1	1	119.481
34.161	1	1	1	256.91
34.201	1	1	1	179.941
34.241	1	1	1	419.264
34.281	1	1	1	355.169
34.321	1	1	1	194.433
34.361	1	1	1	637.17
34.401	1	1	1	484.628
34.441	1	1	1	269.436
34.481	1	1	1	502.092
34.521	1	1	1	571.235
34.561	1	1	1	206.09
34.601	1	1	1	406.611
34.641	1	1	1	916.684
34.681	1	1	1	1123.98
34.721	1	1	1	828.763
34.761	1	1	1	262.606
34.801	1	1	1	672.178
34.841	1	1	1	1684.16
34.881	1	1	1	1574.41
34.921	1	1	1	755.696
34.961	1	1	1	243.655
35.001	1	1	1	416.925
35.041	1	1	1	444.434
35.081	1	1	1	177.898
35.121	1	1	1	330.133
35.161	1	1	1	298.271
35.201	1	1	1	190.236
35.241	1	1	1	437.688
35.281	1	1	1	308.015
35.321	1	1	1	107.642
35.361	1	1	1	253.974
35.401	1	1	1	180.034
35.441	1	1	1	382.382
35.481	1	1	1	398.555
35.521	1	1	1	220.097
35.561	1	1	1	201.38
35.601	1	1	1	230.229
35.641	1	1	1	352.701
35.681	1	1	1	281.756
35.721	1	1	1	409.788
35.761	1	1	1	241.679
35.801	1	1	1	543.051
35.841	1	1	1	838.163
35.881	1	1	1	236.899
35.921	1	1	1	625.679
35.961	1	1	1	591.751
36.001	1	1	1	586.406
36.041	1	1	1	1030.6
36.081	1	1	1	509.976
36.121	1	1	1	1061.05
36.161	1	1	1	975.694
36.201	1	1	1	416.131
36.241	1	1	1	927.035
36.281	1	1	1	598.951
36.321	1	1	1	196.195
36.361	1	1	1	603.14
36.401	1	1	1	542.44
36.441	1	1	1	195.985
36.481	1	1	1	444.309
36.521	1	1	1	1043.33
36.561	1	1	1	538.245
36.601	1	1	1	412.202
36.641	1	1	1	452.66
36.681	1	1	1	136.742
36.721	1	1	1	318.825
36.761	1	1	1	458.608
36.801	1	1	1	355.113
36.841	1	1	1	387.406
36.881	1	1	1	247.21
36.921	1	1	1	258.913
36.961	1	1	1	539.612
37.001	1	1	1	247.865
37.041	1	1	1	618.432
37.081	1	1	1	436.495
37.121	1	1	1	273.132
37.161	1	1	1	818.494
37.201	1	1	1	454.248
37.241	1	1	1	679.197
37.281	1	1	1	1303.58
37.321	1	1	1	655.146
37.361	1	1	1	671.506
37.401	1	1	1	688.412
37.441	1	1	1	507.448
37.481	1	1	1	744.87
37.521	1	1	1	615.585
37.561	1	1	1	423.987
37.601	1	1	1	111.842
37.641	1	1	1	148.472
37.681	1	1	1	206.864
37.721	1	1	1	203.423
37.761	1	1	1	100.407
37.801	1	1	1	305.873
37.841	1	1	1	347.562
37.881	1	1	1	222.627
37.921	1	1	1	404.218
37.961	1	1	1	460.029
38.001	1	1	1	734.694
38.041	1	1	1	636.187
38.081	1	1	1	1088.04
38.121	1	1	1	1063.21
38.161	1	1	1	649.617
38.201	1	1	1	493.237
38.241	1	1	1	406.457
38.281	1	1	1	378.487
38.321	1	1	1	511.701
38.361	1	1	1	598.187
38.401	1	1	1	310.917
38.441	1	1	1	314.52
38.481	1	1	1	295.943
38.521	1	1	1	328.072
38.561	1	1	1	320.254
38.601	1	1	1	875.13
38.641	1	1	1	428.628
38.681	1	1	1	379.88
38.721	1	1	1	762.006
38.761	1	1	1	301.82
38.801	1	1	1	677.947
38.841	1	1	1	469.137
38.881	1	1	1	152.109
38.921	1	1	1	453.588
38.961	1	1	1	318.914
39.001	1	1	1	577.307
39.041	1	1	1	882.622
39.081	1	1	1	1139.04
39.121	1	1	1	428.213
39.161	1	1	1	821.115
39.201	1	1	1	763.74
39.241	1	1	1	191.373
39.281	1	1	1	511.848
39.321	1	1	1	620.174
39.361	1	1	1	238.175
39.401	1	1	1	337.048
39.441	1	1	1	851.595
39.481	1	1	1	1120.58
39.521	1	1	1	503.687
39.561	1	1	1	412.788
